x,最低价-防具-Lv100堕落的遗影（低）,最低价-防具-Lv100传说防具（低）,最低价-防具-Lv85安徒恩传说防具（低）,最低价-防具-Lv85远古/魂远古传说防具（低）,最低价-防具-Lv90传说防具（低）,最低价-武器-Lv100史诗武器（低）,最低价-武器-Lv85远古/魂远古传说武器（低）,最低价-武器-Lv90传说武器（低）,最低价-武器-Lv85安徒恩传说武器（低）,最低价-首饰-Lv85传说首饰（低）,最低价-首饰-Lv80以下传说首饰（低）,最低价-特殊装备-Lv85传说魔法石（低）,最低价-特殊装备-Lv85传说辅助（低）,最低价-附魔卡片及宝珠-传说卡片（低）,最低价-附魔卡片及宝珠-神器卡片（低）,最低价-附魔卡片及宝珠-稀有卡片（低）,最低价-武器-Lv85释魂武器（低）
17.11.13,,,4118539.0,4583806.0,4666617.0,,4257419.0,5510061.0,4066375.0,6159285.0,3269406.0,4765221.0,4930440.0,,1557510.0,323676.0,6570650.0
17.11.14,,,4063824.0,4431871.0,4606065.0,,4150484.0,5425957.0,3996267.0,6570321.0,3087299.0,4710651.0,4893937.0,,1536267.0,320272.0,6765412.0
17.11.15,,,4029949.0,4380164.0,4487815.0,,4188918.0,5296861.0,3986999.0,6531782.0,2984701.0,4680890.0,4790106.0,,1527146.0,319756.0,6688906.0
17.11.16,,,4011027.0,4257279.0,4330391.0,,4187913.0,5035639.0,4032616.0,6568950.0,2751280.0,4661419.0,4862382.0,,1526069.0,317343.0,6073372.0
17.11.17,,,4123252.0,4358279.0,4394104.0,,4310192.0,4947626.0,4052195.0,6278492.0,2675297.0,4651537.0,4854895.0,,1529093.0,316820.0,6197468.0
17.11.18,,,4094879.0,4402368.0,4485388.0,,4277849.0,5044067.0,4002402.0,6541778.0,2542317.0,4601654.0,4822455.0,,1523509.0,320743.0,6136746.0
17.11.19,,,4055265.0,4371046.0,4540827.0,,4263165.0,5145854.0,3981652.0,6236271.0,2495368.0,4519622.0,4717441.0,,1506912.0,320774.0,6039470.0
17.11.20,,,4038842.0,4233948.0,4383322.0,,4110205.0,5111737.0,3955273.0,6416203.0,2437509.0,4497085.0,4666587.0,,1495279.0,320512.0,6120932.0
17.11.21,,,4016516.0,4248772.0,4467408.0,,4155765.0,5043971.0,3951608.0,6317491.0,2446655.0,4474430.0,4711047.0,,1510857.0,318257.0,6025136.0
17.11.22,,,4007824.0,4308319.0,4435506.0,,4096372.0,5059275.0,3942144.0,5998040.0,2434140.0,4415365.0,4643375.0,,1494513.0,318621.0,6222241.0
17.11.23,,,4068535.0,4201083.0,4364602.0,,4121831.0,5005665.0,4019221.0,6448247.0,2451845.0,4449189.0,4717332.0,,1481641.0,323195.0,5890328.0
17.11.24,,,4177465.0,4407478.0,4350875.0,,4120489.0,4789552.0,4100272.0,5587110.0,2366630.0,4519239.0,4734434.0,,1499885.0,324160.0,5637965.0
17.11.25,,,4159716.0,4369542.0,4296561.0,,4103950.0,4740735.0,4049771.0,6289464.0,2425904.0,4517398.0,4688768.0,,1501538.0,324864.0,4443728.0
17.11.26,,,4074617.0,4300284.0,4311523.0,,4233710.0,4614186.0,4044251.0,5984423.0,2396132.0,4457877.0,4662297.0,,1501080.0,322843.0,6048136.0
17.11.27,,,4028425.0,4318850.0,4302651.0,,3801536.0,4582185.0,3968690.0,6361546.0,2405767.0,4393777.0,4624021.0,,1497023.0,320012.0,4974840.0
17.11.28,,,3997257.0,4294872.0,4412081.0,,4155170.0,4662827.0,3995136.0,6296996.0,2412473.0,4357905.0,4593033.0,,1486746.0,317623.0,5627329.0
17.11.29,,,4024840.0,4280692.0,4449172.0,,4153988.0,4840800.0,4029745.0,6272641.0,2391783.0,4369445.0,4584950.0,,1488983.0,316903.0,6244634.0
17.11.30,,,4204927.0,4358694.0,4464890.0,,4236601.0,4880170.0,4165220.0,6333861.0,2352033.0,4449307.0,4630205.0,,1495967.0,315184.0,5899068.0
17.12.01,,,4415195.0,4616668.0,4510157.0,,4354855.0,4859456.0,4341131.0,6491430.0,2382957.0,4601147.0,4965479.0,,1524130.0,317358.0,5931503.0
17.12.02,,,4393125.0,4750878.0,4598828.0,,4259987.0,4831828.0,4287089.0,6263382.0,2424449.0,4667155.0,4978478.0,,1546935.0,318817.0,6140037.0
17.12.03,,,4254262.0,4622758.0,4632801.0,,4482538.0,4826583.0,4237106.0,6435355.0,2456554.0,4596880.0,4818920.0,,1558884.0,316822.0,6259558.0
17.12.04,,,4211546.0,4473656.0,4514227.0,,3907100.0,4825037.0,4188493.0,6375931.0,2532850.0,4483900.0,4692763.0,,1566421.0,317189.0,5833291.0
17.12.05,,,4206890.0,4358533.0,4605301.0,,4241781.0,4905398.0,4171997.0,6436957.0,2697166.0,4481348.0,4541452.0,,1581895.0,318195.0,5644948.0
17.12.06,,,4250736.0,4359289.0,4617667.0,,4359331.0,4968239.0,4199201.0,6513651.0,2851833.0,4461726.0,4759874.0,,1595593.0,317044.0,6077766.0
17.12.07,,,4312605.0,4482041.0,4495090.0,,4425673.0,4956741.0,4260436.0,6600592.0,3084986.0,4581138.0,4843529.0,,1621107.0,317249.0,4879221.0
17.12.08,,,4365046.0,4551999.0,4521521.0,,4451261.0,4831542.0,4314015.0,6534203.0,3105235.0,4607691.0,4935655.0,,1637044.0,319844.0,5083295.0
17.12.09,,,4295914.0,4544653.0,4522149.0,,4400908.0,4754210.0,4295276.0,6606126.0,3118429.0,4611485.0,4840420.0,,1657440.0,319848.0,5266330.0
17.12.10,,,4226000.0,4546866.0,4517530.0,,4156705.0,4694072.0,4233673.0,6591226.0,3086279.0,4535565.0,4683875.0,,1656959.0,317993.0,6514926.0
17.12.11,,,4195770.0,4453440.0,4475770.0,,4324782.0,4733460.0,4167953.0,6543371.0,3058650.0,4431687.0,4667095.0,,1657412.0,319479.0,6400422.0
17.12.12,,,4184834.0,4426023.0,4518416.0,,4213453.0,4883800.0,4133773.0,6376627.0,3129555.0,4402555.0,4545836.0,,1656787.0,318468.0,6279468.0
17.12.13,,,4191535.0,4436551.0,4519781.0,,4135917.0,4932072.0,4142131.0,6615772.0,3097045.0,4440880.0,4574278.0,,1652039.0,319444.0,6353295.0
17.12.14,,,4286509.0,4563986.0,4469149.0,,4385846.0,4926120.0,4266693.0,6713083.0,2951812.0,4531179.0,4829262.0,,1665042.0,323553.0,5931792.0
17.12.15,,,4350049.0,4568102.0,4480864.0,,4385146.0,4827051.0,4294882.0,6560509.0,2853849.0,4609973.0,4989350.0,,1671938.0,325606.0,6624938.0
17.12.16,,,4287211.0,4589345.0,4451094.0,,3602966.0,4694565.0,4269016.0,6807830.0,2831161.0,4619070.0,4922936.0,,1700701.0,328374.0,6628835.0
17.12.17,,,4231408.0,4477268.0,4531351.0,,4568643.0,4741986.0,4225047.0,6624171.0,2776223.0,4573613.0,4761566.0,,1707245.0,332406.0,6322127.0
17.12.18,,,4220374.0,4512350.0,4495472.0,,4427050.0,4713705.0,4208438.0,6690162.0,2742241.0,4526054.0,4694345.0,,1697847.0,331163.0,6305858.0
17.12.19,,,4177286.0,4500769.0,4399813.0,,3438275.0,4590879.0,4204166.0,6745142.0,2703640.0,4516556.0,4666985.0,,1700452.0,330634.0,5907562.0
17.12.20,,,4194104.0,4421872.0,4404191.0,,4184146.0,4525620.0,4197816.0,6615747.0,2693186.0,4504196.0,4698489.0,,1700310.0,329514.0,5907668.0
17.12.21,,,4189781.0,4322850.0,4258907.0,,4314916.0,4375776.0,4146826.0,6385652.0,2554393.0,4531646.0,4701066.0,,1697401.0,327097.0,5823222.0
17.12.22,,,4197979.0,4465225.0,4282439.0,,4256499.0,4387204.0,4207036.0,6940704.0,2560734.0,4517814.0,4766921.0,,1674525.0,322756.0,5603250.0
17.12.23,,,4143953.0,4395386.0,4268787.0,,4267988.0,4412489.0,4146203.0,6930911.0,2511056.0,4496636.0,4699910.0,,1656530.0,319343.0,5697400.0
17.12.24,,,4083732.0,4330269.0,4449942.0,,4228138.0,4449012.0,4029761.0,6886679.0,2561759.0,4416166.0,4682034.0,,1639900.0,318724.0,5877807.0
17.12.25,,,4013442.0,4308866.0,4419050.0,,4104517.0,4382810.0,3984206.0,6804308.0,2468909.0,4312543.0,4489640.0,,1631643.0,315582.0,5847095.0
17.12.26,,,3996116.0,4144809.0,4079627.0,,4182226.0,4182946.0,3969483.0,6717098.0,2361559.0,4310237.0,4492463.0,,1630620.0,314474.0,5792353.0
17.12.27,,,3996511.0,4117275.0,4074133.0,,4142027.0,4154491.0,3983106.0,6737988.0,2318942.0,4312126.0,4555120.0,,1632749.0,308237.0,5786349.0
17.12.28,,,4009898.0,3949712.0,4024972.0,,3888908.0,4025713.0,3966244.0,6235326.0,2277694.0,4248892.0,4196068.0,,1557755.0,298043.0,5599714.0
17.12.29,,,3867973.0,3973661.0,3989914.0,,3777886.0,4039580.0,3854624.0,6196493.0,2080637.0,4172419.0,4345941.0,,1560973.0,295874.0,5150586.0
17.12.30,,,3762489.0,3833827.0,3889937.0,,3734584.0,3937480.0,3760523.0,6270668.0,2064634.0,4036605.0,4269422.0,,1546943.0,291175.0,4908538.0
17.12.31,,,3711776.0,3752097.0,3890760.0,,3652708.0,3912972.0,3696098.0,6282360.0,2033700.0,3992085.0,4226322.0,,1535587.0,290258.0,4791580.0
18.01.01,,,3688703.0,3707261.0,3732296.0,,3697303.0,3762369.0,3672035.0,6143943.0,2017486.0,3965577.0,4194730.0,,1529503.0,287401.0,4655214.0
18.01.02,,,3679483.0,3698859.0,3660138.0,,3609525.0,3683132.0,3663953.0,6171220.0,2013239.0,3964283.0,4160931.0,,1528298.0,286264.0,4511716.0
18.01.03,,,3690727.0,3695863.0,3670072.0,,3694475.0,3690335.0,3682306.0,6173136.0,2089242.0,3966495.0,4151981.0,,1544147.0,284783.0,4379570.0
18.01.04,,,3734940.0,3611674.0,3674921.0,,3715942.0,3714583.0,3719207.0,6274799.0,2340397.0,4005894.0,4216748.0,,1556904.0,285056.0,4408888.0
18.01.05,,,3765474.0,3832065.0,3794462.0,,3759205.0,3797109.0,3746410.0,6362466.0,2468685.0,4076274.0,4232537.0,,1520424.0,274437.0,4368285.0
18.01.06,,,3720853.0,3841702.0,3858972.0,,3818263.0,3887266.0,3733568.0,6375066.0,2474124.0,4023292.0,4228188.0,,1509387.0,265862.0,4394247.0
18.01.07,,,3665185.0,3732849.0,3800496.0,,3716510.0,3877621.0,3689989.0,6270081.0,2465011.0,3963319.0,4206632.0,,1463308.0,252474.0,4479111.0
18.01.08,,,3683314.0,3689533.0,3731093.0,,3715198.0,3800846.0,3682545.0,6109748.0,2403005.0,3943050.0,4172412.0,,1453085.0,244643.0,4423132.0
18.01.09,,,3687540.0,3703675.0,3701841.0,,3705815.0,3751264.0,3689404.0,6175472.0,2513896.0,3989518.0,4207646.0,,1450256.0,241933.0,4348994.0
18.01.10,,,3742372.0,3767250.0,3722176.0,,3740908.0,3764655.0,3742550.0,6268867.0,2580357.0,4043011.0,4241337.0,,1448850.0,240804.0,4102978.0
18.01.11,,,3905852.0,3889729.0,3772065.0,,3855862.0,3790026.0,3862262.0,6490159.0,2645206.0,4176032.0,4361259.0,,1449849.0,240650.0,4632271.0
18.01.12,,,3982468.0,3994325.0,3978971.0,,3918837.0,3961984.0,3973658.0,6639132.0,2636626.0,4301446.0,4445006.0,,1445380.0,239357.0,4627115.0
18.01.13,,,3961789.0,4024696.0,4101851.0,,3990966.0,4136793.0,3947875.0,6710483.0,2690738.0,4316602.0,4487518.0,,1438188.0,238277.0,4803172.0
18.01.14,,,3938547.0,4007089.0,4132068.0,,3931022.0,4204478.0,3937975.0,6764030.0,2414460.0,4268955.0,4432682.0,,1429649.0,236979.0,4821494.0
18.01.15,,,3940731.0,3987575.0,4056155.0,,3960310.0,4072347.0,3942458.0,6687550.0,2524274.0,4280766.0,4427749.0,,1427971.0,236861.0,4894922.0
18.01.16,,,3965381.0,4004820.0,4058378.0,,3956403.0,4066263.0,3958455.0,6879076.0,2508080.0,4313949.0,4461958.0,,1427933.0,236683.0,4938400.0
18.01.17,,,4085249.0,4026752.0,4071369.0,,4064634.0,4071310.0,4065696.0,7112693.0,2512690.0,4425654.0,4571433.0,,1435400.0,236995.0,5069710.0
18.01.18,,,4236546.0,4273126.0,4124152.0,,4210933.0,4121176.0,4225642.0,7598087.0,2513946.0,4627209.0,4841085.0,,1474872.0,238789.0,5297257.0
18.01.19,,,4303549.0,4342020.0,4358420.0,,4261449.0,4300865.0,3985428.0,7774692.0,2403419.0,4756125.0,4941641.0,,1478816.0,244467.0,5408979.0
18.01.20,,,4283971.0,4339713.0,4456663.0,,4302846.0,4451799.0,4252000.0,7776472.0,2381283.0,4717405.0,4907510.0,,1469881.0,246645.0,4887053.0
18.01.21,,,4244169.0,4275051.0,4452225.0,,4144518.0,4467270.0,4239119.0,7692519.0,2548568.0,4655718.0,4810472.0,,1464454.0,249292.0,4601074.0
18.01.22,,,4240455.0,4277727.0,4317849.0,,4224954.0,4321135.0,4235605.0,7007783.0,2534518.0,4617682.0,4742837.0,,1463112.0,258290.0,4529417.0
18.01.23,,,4252993.0,4274323.0,4242757.0,,4248382.0,4225143.0,4245248.0,7335624.0,2534932.0,4610269.0,4732204.0,,1463764.0,266861.0,5048901.0
18.01.24,,,4249671.0,4256713.0,4222574.0,,4183860.0,4230702.0,4236723.0,7798876.0,2508680.0,4572379.0,4712032.0,,1462824.0,267695.0,5183377.0
18.01.25,,,4254668.0,4281408.0,4236604.0,,4170281.0,4241294.0,4205697.0,8029198.0,2516870.0,4561039.0,4691063.0,,1456991.0,266660.0,4800168.0
18.01.26,,,4201255.0,4222030.0,4227295.0,,4171396.0,4217354.0,4171218.0,8201148.0,2462245.0,4543020.0,4622687.0,,1448540.0,266203.0,5195926.0
18.01.27,,,3960769.0,4107841.0,4224047.0,,4029580.0,4214338.0,3928051.0,8274390.0,2418367.0,4449289.0,4574303.0,,1408184.0,258758.0,5013181.0
18.01.28,,,3799198.0,3877036.0,4191840.0,,3800352.0,4166739.0,3791567.0,8171476.0,2378505.0,4324529.0,4446683.0,,1374632.0,255900.0,4989881.0
18.01.29,,,3744865.0,3786871.0,3893239.0,,3753579.0,3869802.0,3748800.0,7737444.0,2208429.0,4258639.0,4384008.0,,1370355.0,252673.0,4948406.0
18.01.30,,,3731851.0,3741914.0,3722256.0,,3730204.0,3740612.0,3726336.0,7690304.0,2277521.0,4247864.0,4356495.0,,1369071.0,251040.0,4816949.0
18.01.31,,,3747810.0,3751269.0,3702929.0,,3693596.0,3715146.0,3725344.0,8073392.0,2100909.0,4233944.0,4337865.0,,1370126.0,248833.0,4834341.0
18.02.01,,,3759243.0,3762319.0,3727212.0,,3739907.0,3723197.0,3736109.0,8291074.0,2107349.0,4318055.0,4377559.0,,1372754.0,248334.0,4801287.0
18.02.02,,,3818273.0,3837183.0,3768085.0,,3705245.0,3732545.0,3768206.0,7909131.0,2291226.0,4370884.0,4462579.0,,1379341.0,245140.0,4880143.0
18.02.03,,,3832895.0,3931901.0,3931798.0,,3799794.0,3825893.0,3773166.0,8166795.0,2399617.0,4292670.0,4464008.0,,1407862.0,237573.0,4896434.0
18.02.04,,,3784855.0,3871984.0,3962687.0,,3761969.0,3829062.0,3750665.0,7915410.0,2578993.0,4230835.0,4442537.0,,1498512.0,234753.0,4781902.0
18.02.05,,,3774066.0,3819274.0,3808429.0,,3739372.0,3764895.0,3721272.0,7379405.0,2435462.0,4236426.0,4432805.0,,1540784.0,234204.0,4720267.0
18.02.06,,,3750730.0,3766607.0,3675042.0,,3630183.0,3662414.0,3703724.0,7779998.0,2547304.0,4189795.0,4436265.0,,1552804.0,235304.0,4743848.0
18.02.07,,,3687042.0,3714531.0,3626239.0,,3607689.0,3616913.0,3638659.0,7787228.0,2516537.0,4206106.0,4450991.0,,1619684.0,235857.0,4661438.0
18.02.08,,,3659887.0,3681317.0,3608874.0,,3577616.0,3590396.0,3595197.0,7689687.0,2470726.0,4206417.0,4446738.0,,1645357.0,237921.0,4590052.0
18.02.09,,,3616141.0,3675694.0,3649032.0,,3582822.0,3589956.0,3550515.0,7715193.0,2429620.0,4173454.0,4390480.0,,1653177.0,240060.0,4648466.0
18.02.10,,,3485284.0,3594350.0,3637110.0,,3507696.0,3597413.0,3428538.0,7683949.0,2411934.0,4083836.0,4338385.0,,1640754.0,240204.0,4184597.0
18.02.11,,,3393565.0,3455563.0,3645026.0,,3416306.0,3610783.0,3373025.0,7571959.0,2377151.0,3979687.0,4266926.0,,1636390.0,239982.0,4475070.0
18.02.12,,,3376530.0,3415692.0,3441261.0,,3372303.0,3419679.0,3354841.0,7477100.0,2352350.0,3911527.0,4259671.0,,1628064.0,240587.0,4719532.0
18.02.13,,,3354234.0,3380037.0,3312137.0,,3268142.0,3318773.0,3351466.0,7232191.0,2195214.0,3904242.0,4235356.0,,1624148.0,240983.0,4666295.0
18.02.14,,,3384839.0,3412837.0,3381234.0,,3327085.0,3373483.0,3387187.0,7631489.0,2315976.0,3944592.0,4266124.0,,1631303.0,246070.0,4646583.0
18.02.15,,,3371843.0,3374431.0,3317589.0,,3304655.0,3321775.0,3352922.0,7601929.0,2302504.0,3890720.0,4261551.0,,1625836.0,244376.0,4707677.0
18.02.16,,,3422351.0,3425225.0,3409451.0,,3323666.0,3384488.0,3386980.0,7787219.0,2324177.0,3981873.0,4254329.0,,1718097.0,258679.0,4835361.0
18.02.17,,,3470925.0,3520874.0,3602453.0,,3423522.0,3518730.0,3441398.0,7889676.0,2345424.0,3967104.0,4252050.0,,1722417.0,262733.0,4844478.0
18.02.18,,,3498167.0,3537886.0,3756628.0,,3467825.0,3705323.0,3455120.0,7830132.0,2347386.0,3977420.0,4245160.0,,1722988.0,267018.0,4592449.0
18.02.19,,,3473271.0,3540122.0,3602387.0,,3504483.0,3580368.0,3466408.0,7974701.0,2203779.0,4008579.0,4252898.0,,1729460.0,268507.0,4523400.0
18.02.20,,,3481888.0,3544847.0,3515272.0,,3456924.0,3520308.0,3465873.0,8081796.0,2399830.0,3998141.0,4240460.0,,1735132.0,270850.0,4802474.0
18.02.21,,,3523159.0,3569608.0,3529109.0,,3356330.0,3512447.0,3489100.0,7990127.0,2403457.0,4059989.0,4273209.0,,1786971.0,281252.0,5084322.0
18.02.22,,,3548626.0,3589815.0,3533627.0,,3454896.0,3504272.0,3514135.0,8334775.0,2398003.0,4094837.0,4234846.0,,1821574.0,289663.0,5207783.0
18.02.23,,,3561826.0,3594226.0,3566522.0,,3535655.0,3536265.0,3525403.0,8917738.0,2459201.0,4115480.0,4307179.0,,1822925.0,292605.0,4979721.0
18.02.24,,,3540830.0,3550247.0,3632705.0,,3519497.0,3626827.0,3498385.0,8719274.0,2469600.0,4099993.0,4283109.0,,1810118.0,291390.0,4984691.0
18.02.25,,,3494307.0,3499376.0,3597899.0,,3451473.0,3611537.0,3466856.0,8946940.0,2496462.0,4078795.0,4237377.0,,1804786.0,290780.0,4913487.0
18.02.26,,,3466628.0,3476244.0,3467428.0,,3430524.0,3465230.0,3452790.0,8940570.0,2480656.0,4039361.0,4164027.0,,1792262.0,289975.0,4863973.0
18.02.27,,,3450011.0,3449359.0,3381019.0,,3405046.0,3382036.0,3420264.0,9001296.0,2424259.0,4021952.0,4137695.0,,1794036.0,290176.0,4906559.0
18.02.28,,,3432877.0,3435332.0,3382728.0,,3396073.0,3377647.0,3417417.0,8967670.0,2400613.0,4005280.0,4127902.0,,1795714.0,289890.0,4886153.0
18.03.01,,,3417360.0,3431785.0,3376450.0,,3390109.0,3379085.0,3406437.0,9167196.0,2283592.0,3959527.0,4102199.0,,1794970.0,289154.0,4790104.0
18.03.02,,,3403680.0,3421433.0,3379375.0,,3354992.0,3368607.0,3374017.0,9576907.0,2359359.0,3932076.0,4058702.0,,1772496.0,285818.0,4737333.0
18.03.03,,,3306572.0,3390827.0,3410698.0,,3291598.0,3393453.0,3282284.0,9433672.0,2333048.0,3791637.0,3941379.0,,1714354.0,283291.0,4319582.0
18.03.04,,,3212080.0,3253477.0,3373020.0,,3164912.0,3400499.0,3152788.0,9078888.0,2318996.0,3631947.0,3802708.0,,1655998.0,280089.0,4318231.0
18.03.05,,,3139336.0,3159957.0,3193407.0,,3111666.0,3154350.0,3108439.0,8990619.0,2305778.0,3503382.0,3721795.0,,1644239.0,277344.0,4427280.0
18.03.06,,,3108614.0,3118768.0,3062793.0,,3085688.0,3053384.0,3075245.0,8991170.0,2291718.0,3439863.0,3626980.0,,1640467.0,275148.0,4523612.0
18.03.07,,,3098549.0,3098294.0,3064482.0,,3053405.0,3037964.0,3065356.0,8973290.0,2192414.0,3353883.0,3501788.0,,1643169.0,274501.0,4520361.0
18.03.08,,,3099031.0,3088496.0,3061545.0,,3039378.0,3031586.0,3062408.0,9094311.0,2249693.0,3298981.0,3456279.0,,1641554.0,271402.0,4595781.0
18.03.09,,,3092411.0,3091450.0,3068434.0,,3035266.0,3041473.0,3034059.0,8988596.0,2197860.0,3251265.0,3387755.0,,1629422.0,264307.0,4712046.0
18.03.10,,,3007266.0,3062533.0,3075213.0,,3013285.0,3071648.0,2953301.0,9058038.0,2203970.0,3163220.0,3281770.0,,1613503.0,256557.0,4707360.0
18.03.11,,,2893992.0,2919944.0,3056790.0,,2887443.0,3062247.0,2865516.0,8711812.0,2145586.0,3055722.0,3197489.0,,1607158.0,254830.0,4717824.0
18.03.12,,,2851812.0,2869288.0,2894485.0,,2830470.0,2881351.0,2828376.0,8335615.0,2133477.0,3013282.0,3149450.0,,1603769.0,254319.0,4582765.0
18.03.13,,,2832721.0,2843167.0,2800026.0,,2805999.0,2839199.0,2812680.0,8027987.0,2137750.0,2964817.0,3114876.0,,1602710.0,254644.0,4664880.0
18.03.14,,,2834309.0,2837563.0,2797256.0,,2803255.0,2814279.0,2814342.0,7745050.0,2132572.0,2939099.0,3097397.0,,1618646.0,254754.0,4475136.0
18.03.15,,,2837032.0,2842440.0,2808891.0,,2811520.0,2806901.0,2813187.0,7819455.0,2128844.0,2931242.0,3100966.0,,1672448.0,257559.0,4581756.0
18.03.16,,,2838247.0,2846504.0,2833819.0,,2811090.0,2821475.0,2812098.0,7696448.0,2145843.0,2924071.0,3096861.0,,1667439.0,260161.0,4509110.0
18.03.17,,,2829441.0,2852420.0,2900726.0,,2802899.0,2925881.0,2801472.0,7426791.0,2128938.0,2925481.0,3064056.0,,1642351.0,259754.0,4396645.0
18.03.18,,,2801564.0,2818727.0,2883740.0,,2756128.0,2938521.0,2786109.0,7183651.0,2135526.0,2886310.0,3077329.0,,1607330.0,259915.0,4585475.0
18.03.19,,,2794226.0,2805928.0,2792988.0,,2767623.0,2806587.0,2771079.0,6993204.0,2165674.0,2871619.0,3044075.0,,1601604.0,259617.0,4481210.0
18.03.20,,,2793210.0,2803674.0,2763078.0,,2767663.0,2765521.0,2764331.0,6817904.0,2154367.0,2884390.0,3060108.0,,1598560.0,258966.0,4535291.0
18.03.21,,,2784315.0,2800405.0,2761475.0,,2758001.0,2761786.0,2772744.0,6760577.0,2189163.0,2878353.0,3077606.0,,1592539.0,259162.0,4321600.0
18.03.22,,,2818279.0,2819908.0,2792311.0,,2725219.0,2770883.0,2785075.0,6760360.0,2185528.0,2901053.0,3070591.0,,1590807.0,259339.0,4585066.0
18.03.23,,,2874410.0,2879188.0,2903911.0,,2824685.0,2872111.0,2838803.0,6793158.0,2159829.0,2965347.0,3115918.0,,1589830.0,260567.0,4027971.0
18.03.24,,,2887046.0,2934236.0,3013156.0,,2887752.0,3006225.0,2853766.0,6888577.0,2204354.0,3023787.0,3155936.0,,1587723.0,262194.0,4424522.0
18.03.25,,,2876209.0,2894519.0,3023273.0,,2810709.0,3036941.0,2844567.0,6875123.0,2270547.0,3012254.0,3171353.0,,1581386.0,261286.0,4552940.0
18.03.27,,,2876731.0,2899074.0,2933358.0,,2846139.0,2922156.0,2837258.0,6928243.0,2349128.0,3027999.0,3204238.0,,1582336.0,261345.0,4353375.0
18.03.28,,,2949266.0,2983034.0,2939693.0,,2874640.0,2929229.0,2935474.0,7344235.0,2463949.0,3107579.0,3213126.0,,1589269.0,261684.0,4041359.0
18.03.29,,,3128367.0,3133797.0,2995639.0,,3075496.0,2995195.0,3091253.0,8008815.0,2451947.0,3235412.0,3439937.0,,1660623.0,265532.0,4203302.0
18.03.30,,,3295860.0,3335007.0,3299302.0,,3186159.0,3294004.0,3286076.0,8474828.0,2682592.0,3372235.0,3572553.0,,1675970.0,273317.0,4169512.0
18.03.31,,,3303196.0,3384701.0,3438834.0,,3259821.0,3421839.0,3298768.0,8651413.0,2557600.0,3448511.0,3619271.0,,1674730.0,277451.0,4134528.0
18.04.01,,,3285604.0,3319111.0,3408873.0,,3149952.0,3416338.0,3277388.0,8583037.0,2636997.0,3426021.0,3604524.0,,1678676.0,277728.0,4078616.0
18.04.02,,,3279744.0,3289263.0,3274032.0,,3233323.0,3264504.0,3272520.0,8543153.0,2817631.0,3386723.0,3596658.0,,1684608.0,277420.0,4134897.0
18.04.03,,,3250580.0,3286702.0,3248633.0,,3204665.0,3247359.0,3270543.0,8329531.0,2724050.0,3379993.0,3589859.0,,1690490.0,276746.0,4130481.0
18.04.04,,,3283913.0,3313825.0,3258363.0,,3215364.0,3251072.0,3115659.0,8226514.0,2878504.0,3400806.0,3630064.0,,1727727.0,278219.0,4124542.0
18.04.05,,,3421162.0,3418944.0,3312543.0,,3355928.0,3284107.0,3334317.0,8308166.0,2806604.0,3581691.0,3770081.0,,1810007.0,280765.0,4149200.0
18.04.06,,,3498120.0,3651462.0,3594300.0,,3485390.0,3619802.0,3455666.0,8475138.0,2866944.0,3692385.0,3954995.0,,1826852.0,279289.0,4292222.0
18.04.07,,,3344603.0,3674931.0,3755269.0,,3712307.0,3743074.0,3336491.0,8268279.0,2885720.0,3617650.0,3888750.0,,1763682.0,277340.0,4379426.0
18.04.08,,,3107512.0,3176850.0,3318496.0,,3053544.0,3433631.0,3099010.0,7590319.0,2902641.0,3400464.0,3683056.0,,1710902.0,272983.0,4482255.0
18.04.09,,,2978776.0,2988681.0,2984255.0,,2972715.0,3018325.0,2991145.0,7272985.0,2645630.0,3266103.0,3497124.0,,1683922.0,268174.0,4369943.0
18.04.10,,,2843967.0,2876074.0,2819529.0,,2844559.0,2855115.0,2861455.0,6911765.0,2566904.0,3146410.0,3412882.0,,1681765.0,266207.0,4412567.0
18.04.11,,,2817622.0,2834330.0,2811655.0,,2824127.0,2827626.0,2823101.0,6772286.0,2339664.0,3127784.0,3388353.0,,1675622.0,264995.0,4560669.0
18.04.12,,,2811921.0,2809469.0,2808667.0,,2812674.0,2817983.0,2805690.0,6733025.0,2211635.0,3116705.0,3367830.0,,1688818.0,264686.0,4529575.0
18.04.13,,,2760623.0,2785467.0,2804761.0,,2772776.0,2814747.0,2741944.0,6889973.0,2192682.0,3046714.0,3343370.0,,1690040.0,264549.0,4363221.0
18.04.14,,,2622886.0,2707778.0,2767923.0,,2681802.0,2796784.0,2631675.0,6658334.0,2169862.0,2896861.0,3260293.0,,1679666.0,264712.0,4710878.0
18.04.15,,,2548549.0,2624902.0,2742612.0,,2596340.0,2802561.0,2564699.0,6355290.0,2207160.0,2843124.0,3164275.0,,1671601.0,265071.0,4805458.0
18.04.16,,,2535897.0,2571333.0,2558460.0,,2557959.0,2627386.0,2547722.0,6102032.0,2172380.0,2828378.0,3144752.0,,1665645.0,265858.0,4854374.0
18.04.17,,,2524979.0,2542047.0,2501723.0,,2489715.0,2533077.0,2537772.0,6152774.0,2186766.0,2812073.0,3131198.0,,1666491.0,265984.0,4945645.0
18.04.18,,,2523804.0,2538602.0,2501711.0,,2536495.0,2538237.0,2533865.0,5923604.0,2261646.0,2769332.0,3139401.0,,1667584.0,266163.0,5157534.0
