x,平均价-首饰-Lv80以下传说首饰（平）,平均价-首饰-Lv85传说首饰（平）,平均价-防具-Lv100堕落的遗影（平）,平均价-防具-Lv100传说防具（平）,平均价-防具-Lv85安徒恩传说防具（平）,平均价-防具-Lv90传说防具（平）,平均价-防具-Lv85远古/魂远古传说防具（平）,平均价-武器-Lv100史诗武器（平）,平均价-武器-Lv90魔枪士传说（平）,平均价-武器-Lv90暗夜使者传说（平）,平均价-武器-Lv85远古/魂远古传说武器（平）,平均价-武器-Lv85安徒恩传说武器（平）,平均价-武器-Lv90传说武器（平）,平均价-武器-Lv90枪手传说（平）,平均价-武器-Lv90圣职者传说（平）,平均价-武器-Lv90魔法师传说（平）,平均价-武器-Lv90格斗家传说（平）,平均价-武器-Lv90鬼剑士传说（平）,平均价-武器-Lv85释魂武器（平）,平均价-材料及消耗品-有色小晶块（平）,平均价-特殊装备-Lv85传说辅助（平）,平均价-特殊装备-Lv85传说魔法石（平）,平均价-附魔卡片及宝珠-神器卡片（平）,平均价-附魔卡片及宝珠-稀有卡片（平）,平均价-附魔卡片及宝珠-使徒宝珠（平）,平均价-材料及消耗品-+12 几率装备强化券 (30天)（平）,平均价-材料及消耗品-+12 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+7 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+11 几率装备增幅券 (30天)（平）
17.08.29,6172205.0,8967184.0,,,3830317.0,9357937.0,5942557.0,,8098927.0,7356349.0,5088732.0,4083585.0,9915447.0,10196955.0,8721910.0,8700428.0,8895927.0,15835903.0,7707396.0,83.0,7404133.0,6961083.0,14726756.0,665795.0,68956966.0,119303692.0,268043003.0,4596980.0,94097202.0
17.08.30,6217056.0,8821227.0,,,3840549.0,9353385.0,5938221.0,,8115836.0,7414873.0,5119909.0,4073138.0,9914513.0,10149180.0,8690643.0,8720208.0,9014916.0,15716804.0,7803398.0,82.0,7355690.0,6868637.0,14678648.0,663789.0,70091948.0,119736257.0,270323082.0,4611612.0,94966559.0
17.08.31,6035097.0,8824516.0,,,3927840.0,9344729.0,5931591.0,,8123403.0,7366738.0,5131060.0,4137944.0,9890899.0,10240774.0,8616756.0,8671029.0,8953123.0,15699144.0,7875612.0,82.0,7274728.0,6752164.0,14699065.0,661295.0,70810764.0,120873909.0,268246911.0,4644605.0,95985039.0
17.09.01,6176437.0,8889879.0,,,3987125.0,9276009.0,5979279.0,,8060147.0,7307323.0,5167481.0,4209198.0,9818831.0,10081173.0,8596514.0,8586567.0,8961029.0,15581550.0,7847456.0,81.0,7335117.0,6763675.0,14688654.0,663314.0,67847253.0,122105236.0,271208579.0,4649651.0,95807596.0
17.09.02,6090414.0,8849622.0,,,3982271.0,9256376.0,6006338.0,,8143922.0,7340123.0,5194765.0,4188256.0,9844556.0,10149927.0,8615623.0,8487004.0,8876482.0,15777545.0,7835826.0,80.0,7217828.0,6640711.0,14715277.0,665917.0,68406635.0,122048790.0,272380484.0,4589208.0,96588539.0
17.09.03,6347558.0,8824423.0,,,3937728.0,9465493.0,6091034.0,,8311936.0,7491921.0,5305953.0,4142972.0,10050544.0,10263394.0,8841325.0,8727898.0,9169550.0,15992894.0,7805814.0,80.0,7221406.0,6548882.0,14680424.0,656248.0,67761027.0,121417974.0,273590042.0,4528672.0,97114137.0
17.09.04,6403762.0,8806755.0,,,3892043.0,9448852.0,6030360.0,,8229903.0,7544807.0,5231934.0,4070301.0,10039577.0,10271373.0,8760289.0,8728262.0,9138326.0,16019320.0,7821402.0,81.0,7122071.0,6516450.0,14763719.0,659723.0,70699840.0,120640429.0,273294240.0,4480110.0,97365836.0
17.09.05,6564158.0,8641192.0,,,3883636.0,9374033.0,5959162.0,,8176885.0,7451389.0,5199670.0,4022407.0,10014641.0,10230509.0,8881610.0,8709466.0,9074829.0,15962495.0,7812057.0,81.0,6964981.0,6497650.0,14805678.0,657526.0,69422209.0,121461988.0,274423544.0,4470039.0,97511842.0
17.09.06,6619402.0,8565848.0,,,3912133.0,9338067.0,5986455.0,,8281869.0,7462062.0,5193194.0,4042223.0,10052204.0,10343961.0,9006288.0,8679544.0,9177678.0,15833795.0,7763490.0,81.0,6892658.0,6374838.0,14775558.0,654898.0,68411638.0,120995718.0,277983320.0,4475301.0,97561990.0
17.09.07,6804832.0,8541509.0,,,3993739.0,9218548.0,6032667.0,,8236499.0,7357747.0,5189984.0,4106817.0,10027445.0,10288763.0,8905245.0,8658718.0,9232589.0,15904048.0,7867476.0,80.0,6844077.0,6369303.0,14759491.0,643794.0,68076495.0,124482181.0,278693083.0,4479986.0,98053328.0
17.09.08,6784822.0,8486745.0,,,4071262.0,9169220.0,6145557.0,,8205732.0,7355206.0,5256422.0,4187639.0,9949114.0,10138427.0,8730815.0,8584855.0,9167296.0,15896656.0,7828091.0,80.0,6749274.0,6350929.0,14801920.0,649371.0,63947092.0,123787183.0,275773492.0,4449108.0,97212916.0
17.09.09,6996969.0,8557960.0,,,4097210.0,9188225.0,6241303.0,,8263097.0,7403172.0,5323721.0,4210458.0,10020079.0,10141911.0,8736362.0,8705073.0,9235682.0,16077686.0,7867335.0,79.0,6772861.0,6420507.0,14765415.0,666990.0,62386204.0,123304904.0,273603332.0,4385469.0,96791046.0
17.09.10,7279721.0,8625838.0,,,4059040.0,9452868.0,6273463.0,,8326483.0,7574506.0,5393138.0,4178286.0,10204505.0,10296031.0,8897133.0,8939396.0,9392028.0,16353147.0,7846358.0,80.0,6853650.0,6346264.0,14785952.0,670753.0,72310890.0,124264654.0,272853232.0,4358877.0,96315733.0
17.09.11,7221923.0,8463078.0,,,4001391.0,9557246.0,6186988.0,,8253003.0,7464265.0,5296450.0,4132761.0,10164621.0,10216404.0,8925963.0,8820669.0,9355545.0,16429454.0,7978211.0,80.0,6682825.0,6313395.0,14848898.0,675404.0,70347265.0,125602950.0,271364873.0,4353566.0,96886245.0
17.09.12,7187612.0,8508459.0,,,3985494.0,9615761.0,6164038.0,,8225579.0,7497020.0,5312877.0,4128458.0,10177279.0,10307461.0,8938561.0,8780158.0,9309134.0,16475967.0,7916907.0,80.0,6716652.0,6341859.0,14906958.0,678768.0,75204292.0,124263092.0,271509492.0,4373766.0,94716139.0
17.09.13,7355590.0,8609398.0,,,4007267.0,9706240.0,6162589.0,,8512356.0,7616166.0,5359827.0,4153749.0,10317465.0,10487415.0,9004644.0,8897702.0,9471744.0,16608905.0,7916007.0,80.0,6735663.0,6396638.0,14925950.0,673907.0,73177721.0,124372029.0,273916881.0,4404590.0,94691265.0
17.09.14,7001965.0,8677697.0,,,4088217.0,9587872.0,6171486.0,,8403302.0,7631965.0,5342349.0,4243714.0,10263300.0,10329138.0,8915226.0,8849610.0,9399462.0,16672129.0,8027729.0,79.0,6847452.0,6479092.0,14909819.0,678082.0,74713311.0,125797962.0,267991518.0,4485325.0,94024685.0
17.09.15,6893223.0,8803076.0,,,4170059.0,9539011.0,6214799.0,,8407833.0,7556180.0,5412736.0,4317926.0,10202507.0,10261127.0,8786761.0,8795510.0,9190826.0,16813242.0,8065357.0,78.0,6821995.0,6491819.0,14932040.0,681897.0,76143362.0,126457340.0,269615681.0,4630423.0,94647172.0
17.09.16,6841125.0,8823701.0,,,4177208.0,9588232.0,6283273.0,,8563147.0,7547885.0,5436312.0,4345562.0,10306102.0,10427020.0,8983977.0,8814704.0,9314190.0,16894374.0,7952650.0,77.0,6847974.0,6518517.0,14971545.0,684721.0,72155509.0,128509225.0,271648417.0,4739897.0,96029495.0
17.09.17,6767064.0,8744219.0,,,4137472.0,9738724.0,6300816.0,,8792561.0,7687948.0,5434325.0,4320393.0,10453857.0,10623192.0,9127378.0,8989748.0,9439302.0,16966914.0,8043615.0,77.0,6920989.0,6603700.0,15027031.0,686262.0,64728145.0,130135644.0,273328707.0,4826437.0,96860930.0
17.09.18,6553573.0,8837530.0,,,4105477.0,9709918.0,6288655.0,,8749822.0,7745930.0,5422897.0,4270791.0,10520023.0,10628066.0,9221418.0,9093503.0,9550964.0,17033519.0,8057276.0,77.0,6917925.0,6478170.0,15034549.0,684401.0,76021473.0,131040705.0,278898370.0,4910837.0,98632639.0
17.09.19,6609717.0,8856211.0,,,4087224.0,9716544.0,6246830.0,,8737207.0,7821121.0,5382094.0,4274744.0,10534105.0,10646155.0,9177706.0,9130645.0,9566980.0,17038188.0,7990875.0,77.0,6854400.0,6437854.0,15055985.0,677722.0,75779785.0,131730042.0,278284466.0,4978781.0,99027608.0
17.09.20,6491872.0,8812694.0,,,4102462.0,9750544.0,6251779.0,,8581621.0,7843007.0,5357067.0,4308489.0,10524290.0,10634935.0,9262789.0,9020511.0,9592107.0,17033204.0,7999542.0,77.0,6910200.0,6340732.0,15043135.0,678802.0,76671374.0,131898012.0,279125137.0,5042423.0,99374164.0
17.09.21,6240764.0,8832657.0,,,4127138.0,9731889.0,6286135.0,,8563710.0,7862114.0,5402167.0,4340915.0,10516486.0,10688528.0,9217063.0,9079421.0,9550001.0,16952028.0,8041856.0,77.0,6842914.0,6354452.0,15033544.0,675443.0,75992292.0,130876066.0,280147352.0,5066646.0,98861303.0
17.09.22,6329897.0,9085939.0,,,4372563.0,9696961.0,6554185.0,,8610184.0,7706634.0,5639788.0,4565973.0,10424642.0,10578004.0,9093475.0,8922570.0,9381296.0,17048058.0,8055463.0,75.0,7105617.0,6642520.0,15192212.0,678403.0,78245810.0,135696993.0,286870896.0,5717496.0,103973477.0
17.09.23,6384055.0,9224853.0,,,4431918.0,9745983.0,6788768.0,,8658572.0,7704231.0,5709054.0,4590567.0,10485122.0,10696585.0,9105499.0,9018194.0,9423622.0,17137042.0,8435262.0,74.0,7315771.0,6848114.0,15416002.0,683050.0,77634856.0,137751172.0,290514682.0,6150514.0,106587313.0
17.09.24,6340832.0,9266537.0,,,4351689.0,9874242.0,6870147.0,,8571271.0,7813653.0,5725928.0,4495252.0,10547671.0,10699476.0,9253534.0,9109619.0,9459413.0,17194089.0,8084596.0,74.0,7326691.0,6819007.0,15608261.0,690773.0,80018671.0,137750975.0,295178728.0,6358072.0,110907673.0
17.09.25,6155128.0,9230651.0,,,4266808.0,9819548.0,6835609.0,,8448262.0,7707510.0,5653041.0,4423339.0,10351656.0,10455755.0,9077136.0,8868072.0,9187812.0,17046178.0,8084553.0,73.0,7221620.0,6777864.0,15765876.0,700747.0,78691773.0,138796452.0,296061817.0,6472864.0,112908937.0
17.09.26,6083590.0,9097611.0,,,4217848.0,9775340.0,6670738.0,,8241668.0,7652323.0,5592869.0,4361592.0,10198194.0,10278172.0,8885563.0,8760888.0,9129235.0,16756417.0,8020756.0,73.0,7079881.0,6707324.0,15875163.0,700107.0,80524605.0,138907588.0,301128270.0,6647554.0,115095041.0
17.09.27,6157907.0,9025632.0,,,4197312.0,9729115.0,6563901.0,,8071760.0,7535445.0,5536664.0,4361267.0,10073582.0,10112692.0,8695481.0,8735679.0,9123746.0,16531549.0,7957410.0,72.0,7053719.0,6617485.0,15906579.0,699025.0,76445376.0,135018852.0,301506790.0,6880656.0,116833438.0
17.09.28,6178395.0,9016365.0,,,4256569.0,9393207.0,6528554.0,,7938634.0,7347598.0,5498214.0,4405983.0,9862302.0,9789304.0,8453521.0,8516495.0,8918552.0,16414870.0,8038798.0,71.0,7029520.0,6623899.0,15966982.0,697948.0,74038241.0,131225393.0,307184592.0,7023359.0,118323080.0
17.09.29,6275803.0,9118623.0,,,4309373.0,9188282.0,6585948.0,,7819098.0,7149231.0,5527464.0,4446340.0,9665641.0,9542949.0,8292870.0,8369686.0,8695770.0,16178679.0,8029574.0,71.0,7047934.0,6664550.0,16009456.0,701457.0,71805988.0,129358064.0,304212245.0,7029045.0,119325289.0
17.09.30,6258323.0,9255403.0,,,4320869.0,9199498.0,6646997.0,,7882853.0,7199012.0,5591543.0,4479330.0,9725401.0,9684964.0,8414325.0,8349459.0,8724333.0,16212051.0,8155443.0,70.0,7122512.0,6696612.0,16053542.0,714049.0,76914117.0,129286746.0,305696047.0,6998402.0,120662990.0
17.10.01,6315132.0,9316267.0,,,4253734.0,9176222.0,6614574.0,,7960369.0,7244762.0,5582323.0,4447909.0,9816666.0,9834396.0,8402889.0,8426723.0,8778724.0,16440638.0,8074764.0,71.0,7203092.0,6640286.0,15954563.0,703841.0,78892669.0,128032586.0,306704793.0,6838146.0,119235496.0
17.10.02,6374939.0,9287098.0,,,4216895.0,8993998.0,6562550.0,,7849115.0,7197315.0,5484266.0,4425757.0,9666319.0,9644381.0,8241379.0,8331636.0,8508008.0,16308275.0,7994798.0,71.0,7250278.0,6650723.0,15871285.0,691977.0,78500260.0,126708336.0,309693568.0,6840124.0,119285958.0
17.10.03,6463218.0,9381202.0,,,4182424.0,8834003.0,6477844.0,,7846275.0,7173569.0,5394876.0,4421747.0,9636755.0,9541456.0,8218831.0,8376047.0,8460639.0,16273544.0,8088752.0,71.0,7149895.0,6599777.0,15803882.0,689867.0,75812644.0,123610987.0,305067331.0,6792637.0,118849162.0
17.10.04,6488007.0,9412447.0,,,4221626.0,8765745.0,6500084.0,,7804517.0,7117683.0,5419258.0,4440335.0,9638331.0,9558072.0,8264897.0,8299882.0,8502378.0,16316469.0,8215817.0,71.0,7117260.0,6707520.0,15683653.0,691045.0,75882795.0,122575575.0,305354084.0,6723339.0,117150835.0
17.10.05,6683745.0,9550492.0,,,4297940.0,8715662.0,6550549.0,,7650126.0,7122421.0,5489059.0,4511023.0,9657647.0,9619593.0,8326433.0,8314160.0,8605279.0,16253963.0,8326401.0,70.0,7278961.0,6762994.0,15656156.0,687362.0,75990834.0,121109028.0,308112000.0,6634080.0,117138634.0
17.10.06,7173460.0,9632876.0,,,4384289.0,8522984.0,6592854.0,,7574372.0,6970843.0,5542103.0,4596204.0,9636524.0,9598105.0,8244836.0,8274707.0,8485069.0,16537308.0,8621600.0,69.0,7345824.0,6782017.0,15640676.0,679403.0,81184391.0,119569647.0,302847917.0,6599467.0,113795786.0
17.10.07,7216134.0,9656913.0,,,4326872.0,8426199.0,6588075.0,,7665699.0,7073551.0,5581591.0,4553668.0,9768382.0,9728775.0,8329099.0,8434098.0,8492890.0,16853988.0,8557360.0,67.0,7379003.0,6787447.0,15550762.0,672405.0,47866290.0,119944813.0,300964161.0,6656418.0,113782084.0
17.10.08,7249406.0,9602087.0,,,4240088.0,8360046.0,6568378.0,,7763315.0,7242297.0,5572983.0,4454969.0,9926401.0,9852319.0,8403250.0,8610376.0,8691552.0,17087029.0,8683484.0,66.0,7322033.0,6758478.0,15402426.0,665933.0,47693652.0,119117542.0,299651656.0,6787182.0,112618693.0
17.10.09,7078924.0,9371792.0,,,4163425.0,8155673.0,6403773.0,,7651956.0,7129612.0,5427435.0,4371480.0,9649807.0,9494608.0,8183523.0,8361936.0,8527085.0,16497180.0,8548574.0,64.0,7164320.0,6639493.0,15228615.0,650401.0,46167943.0,117731522.0,296488407.0,6942540.0,111382944.0
17.10.10,7135426.0,9291573.0,,,4113276.0,8008893.0,6252244.0,,7566426.0,7062249.0,5322607.0,4329787.0,9514109.0,9318398.0,8030524.0,8371040.0,8379482.0,16211666.0,8532328.0,63.0,7056732.0,6539126.0,15030740.0,633257.0,97783609.0,116056469.0,291863395.0,7055183.0,109273317.0
17.10.11,7224594.0,9262732.0,,,4113279.0,7936980.0,6261227.0,,7605061.0,6957569.0,5336612.0,4351556.0,9428289.0,9201215.0,8020264.0,8328312.0,8293306.0,16004213.0,8556254.0,62.0,7083537.0,6516910.0,14988649.0,632380.0,47722524.0,115481853.0,292511231.0,7054003.0,109272607.0
17.10.12,7180893.0,9187762.0,,,4152690.0,7633088.0,6225116.0,,7328549.0,6648772.0,5242356.0,4371063.0,9011543.0,8867430.0,7679630.0,7906402.0,7986448.0,15181216.0,8339680.0,61.0,6984312.0,6385110.0,14889191.0,613352.0,85463681.0,112683537.0,289519377.0,6949512.0,110019194.0
17.10.13,6890066.0,9226344.0,,,4213904.0,7492553.0,6323924.0,,7217437.0,6500281.0,5282737.0,4445275.0,8830203.0,8695093.0,7505834.0,7761586.0,7766518.0,14931029.0,8436870.0,62.0,7005641.0,6433912.0,14847938.0,608984.0,85764508.0,112024555.0,291001355.0,6849101.0,111064375.0
17.10.14,6754939.0,9320091.0,,,4227837.0,7444798.0,6370687.0,,6997503.0,6382707.0,5376552.0,4442874.0,8741622.0,8606563.0,7436429.0,7596430.0,7720699.0,14932767.0,8380516.0,62.0,7015190.0,6459657.0,14849714.0,612384.0,82578011.0,113816519.0,290864053.0,6771154.0,109592307.0
17.10.15,6528186.0,9300666.0,,,4156836.0,7433740.0,6370911.0,,7205903.0,6341152.0,5327975.0,4387472.0,8832956.0,8801103.0,7458498.0,7707131.0,7703690.0,15138625.0,8422224.0,62.0,7037770.0,6430150.0,14797564.0,604780.0,76785862.0,112258666.0,290949454.0,6699852.0,110003589.0
17.10.16,6492537.0,9252594.0,,,4111873.0,7326796.0,6261588.0,,7061188.0,6329202.0,5313587.0,4346668.0,8804556.0,8786664.0,7452716.0,7666142.0,7706180.0,15088706.0,8398844.0,63.0,6969996.0,6412746.0,14808375.0,601648.0,79156215.0,110956865.0,291375284.0,6625820.0,110366623.0
17.10.17,6415313.0,9258887.0,,,4099906.0,7242719.0,6156846.0,,6988303.0,6326891.0,5295453.0,4327915.0,8781918.0,8816805.0,7525283.0,7535422.0,7795471.0,14918078.0,8523462.0,63.0,6882688.0,6431974.0,14686202.0,596381.0,46973038.0,110912484.0,292327025.0,6560115.0,110203059.0
17.10.18,6366611.0,9215927.0,,,4132422.0,7175036.0,6177225.0,,7071791.0,6389391.0,5320989.0,4364210.0,8811796.0,8764303.0,7512158.0,7559453.0,7836154.0,15020836.0,8626207.0,63.0,6930793.0,6393615.0,14672524.0,585171.0,46711532.0,111249867.0,291821961.0,6531851.0,110998839.0
17.10.19,6204206.0,9269233.0,,,4244205.0,6973601.0,6228961.0,,6908889.0,6239782.0,5359834.0,4480380.0,8746851.0,8673572.0,7486475.0,7472854.0,7646301.0,15195895.0,8648891.0,63.0,6929547.0,6447254.0,14589949.0,583106.0,84874928.0,111054584.0,293797134.0,6597474.0,109545734.0
17.10.20,6282089.0,9391085.0,,,4356056.0,6941497.0,6426265.0,,6990834.0,6257780.0,5523932.0,4592111.0,8801550.0,8798521.0,7491472.0,7592513.0,7678585.0,15205961.0,8672649.0,63.0,7055349.0,6380882.0,14629302.0,593902.0,79753803.0,110476399.0,292135946.0,6637941.0,110472720.0
17.10.21,6320075.0,9555514.0,,,4360915.0,6982212.0,6549161.0,,7088457.0,6334274.0,5684274.0,4599856.0,8927605.0,8874673.0,7566328.0,7740198.0,7711359.0,15555791.0,8647864.0,63.0,7133038.0,6470312.0,14676420.0,593736.0,73030967.0,110744900.0,295466382.0,6580711.0,111584806.0
17.10.22,6052576.0,9582337.0,,,4313029.0,7153835.0,6592443.0,,7292921.0,6539542.0,5703954.0,4545668.0,9044066.0,8974694.0,7612816.0,7876758.0,7913069.0,15547069.0,8729432.0,64.0,7263717.0,6482600.0,14619210.0,587466.0,73892146.0,111356048.0,294826039.0,6175354.0,111813641.0
17.10.23,6053820.0,9444173.0,,,4229645.0,7024796.0,6451945.0,,7082772.0,6470734.0,5706059.0,4488386.0,8701319.0,8572211.0,7453758.0,7627498.0,7645504.0,14639513.0,8562421.0,65.0,7003782.0,6337962.0,14582207.0,586390.0,79533841.0,108351191.0,291777596.0,5861863.0,111036566.0
17.10.24,5924332.0,9286135.0,,,4187525.0,6967540.0,6383080.0,,6927858.0,6357802.0,5567221.0,4452984.0,8543645.0,8531921.0,7362799.0,7454224.0,7481733.0,14282537.0,8474622.0,66.0,6952510.0,6206995.0,14568959.0,589149.0,79214495.0,109370173.0,289420678.0,5604265.0,110731220.0
17.10.25,5932916.0,9333083.0,,,4205831.0,6860124.0,6359158.0,,6774970.0,6283986.0,5578233.0,4459701.0,8368162.0,8320796.0,7266864.0,7283685.0,7375414.0,13898671.0,8548223.0,66.0,7092438.0,6215842.0,14594001.0,587688.0,78405673.0,108116275.0,289605151.0,5429993.0,110650360.0
17.10.26,5801411.0,9162941.0,,,4285462.0,6740677.0,6441954.0,,6540409.0,6048114.0,5578708.0,4534309.0,8031104.0,7972038.0,7110200.0,7050006.0,7119182.0,13086766.0,8583527.0,66.0,6893014.0,6331086.0,14552570.0,587401.0,83987734.0,108145420.0,288379749.0,5326263.0,109036373.0
17.10.27,5730253.0,9129224.0,,,4372966.0,6702653.0,6595872.0,,6369417.0,5806225.0,5598837.0,4595601.0,7806850.0,7710957.0,6931333.0,6905235.0,6967838.0,12694364.0,8411100.0,65.0,7018916.0,6336336.0,14533013.0,589505.0,75542080.0,107633549.0,289643073.0,5272175.0,109281597.0
17.10.28,5881099.0,9104142.0,,,4370869.0,6713126.0,6683772.0,,6175446.0,5767588.0,5652716.0,4590602.0,7733732.0,7654165.0,6902085.0,6858486.0,6935981.0,12514170.0,8440385.0,65.0,6887132.0,6303114.0,14545046.0,587629.0,86442370.0,106532330.0,290281990.0,5156436.0,107751126.0
17.10.29,5786989.0,9028414.0,,,4271873.0,6850854.0,6618928.0,,6242324.0,5841276.0,5602889.0,4531510.0,7778941.0,7738768.0,6999060.0,6927404.0,6940514.0,12453735.0,8020804.0,65.0,6934740.0,6276745.0,14567026.0,598139.0,86720247.0,105924745.0,290196030.0,5138293.0,108251585.0
17.10.30,5874990.0,8893001.0,,,4195628.0,6771448.0,6536884.0,,6264315.0,5717123.0,5525300.0,4479073.0,7635918.0,7498413.0,6860741.0,6696977.0,6869106.0,12338032.0,8303673.0,65.0,6886149.0,6241721.0,14433369.0,598428.0,79699369.0,106216152.0,292440462.0,5110606.0,109043352.0
17.10.31,5715742.0,8810248.0,,,4172955.0,6727435.0,6382457.0,,6126889.0,5626510.0,5428414.0,4463114.0,7546644.0,7505561.0,6795984.0,6595672.0,6721288.0,12218722.0,8304785.0,66.0,6742855.0,6150642.0,14352671.0,594721.0,84185915.0,107138346.0,292395165.0,5082031.0,108822852.0
17.11.01,5789333.0,8753331.0,,,4209412.0,6769245.0,6378461.0,,6249350.0,5644888.0,5421120.0,4494408.0,7581174.0,7531928.0,6831848.0,6657410.0,6777826.0,12188617.0,8263077.0,66.0,6713241.0,6163326.0,14325764.0,592519.0,84217590.0,107226392.0,297642389.0,5068268.0,109808758.0
17.11.02,5837271.0,8726081.0,,,4301267.0,6616720.0,6492848.0,,6051466.0,5484206.0,5407828.0,4582069.0,7412642.0,7367803.0,6609213.0,6543568.0,6747015.0,11882829.0,8502034.0,65.0,6697242.0,6214546.0,14378196.0,588630.0,46651015.0,108710657.0,298005620.0,5094240.0,109640597.0
17.11.03,5900345.0,8745161.0,,,4410021.0,6717889.0,6657875.0,,6067766.0,5429242.0,5494738.0,4647133.0,7334965.0,7309944.0,6506792.0,6440014.0,6616404.0,11833130.0,8423181.0,65.0,6734338.0,6208635.0,14399632.0,590183.0,47066988.0,109786213.0,301989655.0,5113601.0,110091384.0
17.11.04,5981673.0,8756261.0,,,4435466.0,6840729.0,6755569.0,,6070009.0,5393205.0,5557029.0,4658853.0,7372720.0,7369220.0,6540074.0,6506870.0,6628276.0,11923855.0,8384168.0,65.0,6759057.0,6106592.0,14422954.0,594993.0,47577708.0,111932179.0,300433137.0,5047184.0,111410331.0
17.11.05,6425179.0,8723671.0,,,4358832.0,6983585.0,6745533.0,,6121980.0,5549692.0,5614584.0,4615837.0,7615166.0,7724813.0,6760772.0,6739194.0,6887043.0,12213662.0,8157781.0,66.0,6706756.0,6112275.0,14454703.0,599464.0,48302240.0,112707643.0,298319419.0,4934458.0,111486926.0
17.11.06,6533899.0,8625024.0,,,4267097.0,6939873.0,6587504.0,,6123205.0,5510965.0,5512198.0,4553455.0,7540628.0,7590628.0,6796732.0,6679359.0,6874464.0,11952655.0,7959964.0,67.0,6767120.0,6046706.0,14447849.0,603497.0,46045481.0,111803210.0,300561437.0,4856220.0,109401758.0
17.11.07,6490664.0,8518328.0,,,4240733.0,6814897.0,6528915.0,,6109874.0,5477184.0,5435871.0,4516384.0,7503251.0,7587633.0,6704510.0,6709183.0,6841620.0,11851514.0,8048581.0,67.0,6653532.0,5986302.0,14380747.0,608458.0,40318396.0,111983779.0,298943967.0,4802660.0,110396894.0
17.11.08,6700869.0,8484975.0,,,4233196.0,6777542.0,6492949.0,,5985183.0,5474846.0,5383897.0,4516113.0,7457706.0,7535669.0,6683939.0,6699373.0,6863853.0,11680994.0,7895513.0,68.0,6632421.0,5991221.0,14386284.0,614969.0,48385002.0,111868610.0,301253958.0,4759177.0,108719733.0
17.11.10,6936863.0,8638071.0,,,4402666.0,6774664.0,6649676.0,,5864113.0,5540495.0,5554247.0,4643514.0,7352735.0,7418235.0,6594872.0,6578089.0,6773771.0,11443949.0,7921093.0,68.0,6730950.0,6105398.0,14363114.0,631658.0,91898987.0,111572243.0,299521104.0,4741381.0,109132163.0
17.11.11,7225457.0,8946246.0,,,4567233.0,6992847.0,6923635.0,,6169835.0,5658996.0,5862765.0,4846733.0,7571855.0,7618711.0,6805046.0,6896689.0,6998937.0,11630991.0,7817346.0,68.0,6832347.0,6253371.0,14622536.0,640578.0,87454886.0,113068187.0,310068492.0,4712690.0,112377158.0
17.11.12,6861619.0,9208843.0,,,4527547.0,7560827.0,7257449.0,,6681809.0,6021288.0,6073897.0,4812438.0,8068903.0,8119692.0,7398172.0,7365889.0,7476530.0,12177160.0,8101485.0,69.0,7136652.0,6480174.0,14686046.0,648740.0,43845708.0,113499472.0,310588982.0,4656961.0,110734657.0
17.11.13,7370994.0,9013999.0,,,4409461.0,7278059.0,7048872.0,,6312808.0,5868713.0,5981849.0,4667552.0,7699577.0,7726443.0,7125139.0,7030525.0,7043511.0,11591669.0,7880356.0,69.0,6994030.0,6392697.0,14678383.0,641483.0,95904443.0,112950462.0,310388964.0,4584978.0,109843799.0
17.11.14,6765274.0,8910992.0,,,4338655.0,7011802.0,6843611.0,,6050318.0,5791634.0,5833750.0,4593140.0,7489199.0,7490596.0,6880563.0,6829389.0,6869914.0,11309134.0,8003680.0,68.0,6899612.0,6329955.0,14575890.0,632229.0,99484859.0,109666565.0,306165027.0,4512883.0,106979180.0
17.11.15,6553555.0,8710813.0,,,4309428.0,6831385.0,6736505.0,,5967875.0,5502270.0,5677707.0,4572970.0,7285583.0,7277047.0,6682025.0,6627562.0,6713177.0,11081839.0,7644910.0,68.0,6742445.0,6227181.0,14495830.0,623194.0,99440771.0,108761445.0,302855997.0,4488061.0,105066717.0
17.11.16,6460855.0,8631613.0,,,4358056.0,6591141.0,6617752.0,,5716956.0,5259207.0,5611932.0,4595175.0,7075311.0,7108824.0,6464149.0,6465231.0,6504073.0,10830503.0,7607787.0,67.0,6625082.0,6006327.0,14397815.0,615902.0,87042263.0,106060589.0,302606322.0,4485165.0,105651130.0
17.11.17,6312444.0,8623850.0,,,4419722.0,6573757.0,6685128.0,,5555403.0,5154976.0,5632849.0,4644608.0,6969486.0,7042618.0,6377289.0,6334872.0,6396174.0,10713719.0,7512886.0,67.0,6616556.0,5965762.0,14426007.0,614480.0,88737789.0,106333352.0,301127893.0,4464771.0,106458864.0
