x,首饰-戒指-蓬勃生命的落幕,首饰-戒指-命运的捉弄,首饰-戒指-次元穿越者之印,首饰-戒指-支配黑暗之环,首饰-戒指-祝福之风 - 西尔芙,首饰-戒指-红兔之祝福,首饰-戒指-寂静无言之露珠,首饰-戒指-盖柏 : 完美的均衡,首饰-戒指-无念剑环,首饰-戒指-先贤的馈赠戒指,首饰-戒指-骸麒之戒,首饰-戒指-维度粉碎戒指,首饰-戒指-污浊之魂戒指 - 毒,首饰-戒指-污浊之魂戒指 - 血,首饰-戒指-释灵渊,首饰-戒指-伪装者的迷惑之戒,首饰-戒指-武之禅 - 静心,首饰-戒指-王权之卫 - 火,首饰-戒指-污浊之魂戒指 - 电,首饰-戒指-龙战玄黄 - 血战之灵,首饰-戒指-魔晶进化 - 智者之心,首饰-戒指-污浊之魂戒指 - 乱,首饰-手镯-狂乱之坚如磐石,首饰-手镯-支配战场的呐喊,首饰-手镯-执着的探求,首饰-手镯-火魔之焰 - 沙罗曼达,首饰-手镯-白象之庇护,首饰-手镯-拥抱晨曦之温暖,首饰-手镯-莱多 : 变幻的规律,首饰-手镯-无言怒火,首饰-手镯-先贤的馈赠手镯,首饰-手镯-噙毒手套,首饰-手镯-天衍万物,首饰-称号-精灵的思乡夜曲,首饰-称号-纵横次元,首饰-称号-时空游侠,首饰-称号-时空旅人,首饰-称号-希望之启示,首饰-称号-信念之启示,首饰-项链-激狂之怒,首饰-项链-悲痛者项链,首饰-项链-引路者的四季项链,首饰-项链-堕落世界树之生命,首饰-项链-冷焰之冰 - 温蒂妮,首饰-项链-四叶草之初心,首饰-项链-驱散月光之黎明,首饰-项链-肯那兹 : 精神燎原之火,首饰-项链-无形青岩,首饰-项链-先贤的馈赠项链,首饰-项链-先知者的预言,首饰-项链-百变千蛛,首饰-戒指-鸣风之舞指环,首饰-戒指-污浊之魂戒指 - 暗,首饰-戒指-王权之卫 - 风,首饰-戒指-里昂的意念之戒,首饰-戒指-黑暮瞳,首饰-戒指-忆古昔 - 平乱诀,首饰-戒指-杰诺的支配之戒,首饰-戒指-双生之环戒指,首饰-戒指-芝诺的毁灭之戒,首饰-戒指-圣物:荣耀的阴影之迹戒指,首饰-手镯-维度冲击臂环,首饰-手镯-贝奇的玩具手镯,首饰-手镯-牛头械王的超能手环,首饰-手镯-咕噜的指南针手环,首饰-手镯-王权之卫 - 守护,首饰-手镯-剥筋蚀骨手镯,首饰-手镯-龙战玄黄 - 激战之魂,首饰-手镯-极光之舞手镯,首饰-手镯-武之禅 - 灼炎,首饰-手镯-牛头统帅的权威手环,首饰-手镯-万兽之瞳,首饰-手镯-冰封雪殒手镯,首饰-称号-永恒战吼,首饰-称号-永恒判罪,首饰-称号-永恒追猎,首饰-称号-使徒降临,首饰-称号-权御九界,首饰-称号-无畏牺牲者,首饰-称号-无畏死亡者,首饰-称号-无畏战争者,首饰-称号-无畏战斗者,首饰-称号-超越极限者,首饰-称号-与艾丽西亚相逢,首饰-称号-与贝奇邂逅,首饰-称号-雷姆的真心,首饰-项链-天御万物,首饰-项链-杀戮之决,首饰-项链-逝魔之痕,首饰-项链-维度定位项链,首饰-项链-公爵尤里斯的野心,首饰-项链-寒蝉鸣泣之石,首饰-项链-黑月之潮,首饰-项链-天火之祀,首饰-项链-哈尼克的骨甲链,首饰-项链-不动如山,首饰-项链-黄金翡翠项链,首饰-项链-恋人永隔之凄清项链,首饰-项链-落炎之舞项坠,首饰-项链-成王之志,首饰-戒指-波罗丁的迷离之戒,首饰-戒指-黑雾之牙,首饰-戒指-污浊之魂戒指 - 石,首饰-戒指-污浊之魂戒指 - 咒,首饰-戒指-咕噜珍藏的机械手环,首饰-戒指-梦幻列车长的幽灵戒指,首饰-戒指-瘟疫蔓延之戒,首饰-戒指-污浊之魂戒指 - 缚,首饰-戒指-污浊之魂戒指 - 冰,首饰-戒指-污浊之魂戒指 - 缓,首饰-戒指-尤里斯的次元之戒,首饰-手镯-魔灵瞳 - 仇魂之刃,首饰-手镯-纪元之石手镯,首饰-手镯-混沌之影,首饰-手镯-巫咒之灵,首饰-手镯-魔晶进化 - 残忍之嗜,首饰-手镯-毒雾云绕手镯,首饰-手镯-戮蛊的自愈手环,首饰-手镯-圣物:荣耀的阴影之迹手镯,首饰-手镯-永恒之守护手镯,首饰-手镯-咕噜的多功能手环,首饰-手镯-黑雾迷云手环,首饰-手镯-光电之子,首饰-称号-拉姆的鼓舞,首饰-称号-碧翠丝的信任,首饰-称号-爱蜜莉雅的慰藉,首饰-称号-海洋霸主,首饰-称号-百发百中,首饰-称号-继承者,首饰-称号-哥特迷情（魔翼）,首饰-称号-盛晴狂欢泼水大王,首饰-称号-神之试炼的奖赏,首饰-称号-热浪舞者,首饰-项链-四方神印,首饰-项链-逝冰之舞项坠,首饰-项链-武之禅 - 制怒,首饰-项链-龙战玄黄 - 怒战之心,首饰-项链-暴戾祭祀项链,首饰-项链-凯恩的骷髅吊坠,首饰-项链-暴戾搜捕团的信仰之力,首饰-项链-魔力逆流项链,首饰-项链-魔灵瞳 - 生死之契,首饰-项链-魔灵祭祀项坠,首饰-项链-魔咒之骸,首饰-戒指-污浊之魂戒指 - 晕,首饰-戒指-噩梦惊魂指环,首饰-戒指-兰诺的意志之戒,首饰-手镯-王权之卫 - 光,首饰-手镯-忆古昔 - 龙翔击,首饰-称号-盛晴狂欢水球大王,首饰-称号-秘境迷踪,首饰-称号-海滨的呼唤,首饰-称号-宅邸迷云,首饰-称号-哥特绮梦（魔翼）,首饰-称号-权贵者,首饰-称号-哥特绮梦（圣羽）,首饰-称号-圆桌骑士,首饰-称号-深海的呼唤,首饰-称号-街头舞者,首饰-项链-魔晶进化 - 智慧之泉,首饰-项链-王权之卫 - 冰,首饰-项链-凶咒之祸,首饰-项链-警卫队长的金玉项链,首饰-项链-无上之威严,首饰-项链-阿波菲斯的魔刃指环,首饰-称号-朝圣者,首饰-称号-圣殿之巅,首饰-称号-密林舞者,首饰-称号-竞技舞者,首饰-称号-瑞灵天狩 - 威,首饰-称号-哥特迷情（圣羽）,首饰-称号-骑士王的荣耀,首饰-称号-兽人守护神,首饰-称号-瑞灵天狩 - 慧,首饰-称号-塔楼迷踪,首饰-称号-龙之挑战,首饰-称号-三英雄［侠］,首饰-称号-荣耀贵族,首饰-称号-盛晴狂欢水枪大王,首饰-戒指-魔灵瞳 - 杀呐之音,首饰-戒指-污浊之魂戒指 - 火,首饰-手镯-时间指引之针,首饰-称号-隐忍之启示,首饰-称号-勇气之启示,首饰-项链-全能霸域,首饰-戒指-耀武锋芒指环,首饰-戒指-盗墓王的弥留之戒,首饰-手镯-巨灵布鲁的咒蕴手镯,首饰-戒指-灼灼其华之戒,首饰-称号-最快枪手,首饰-项链-忆古昔 - 青草绿,首饰-项链-圣物:荣耀的阴影之迹胸针,首饰-称号-沙滩的呼唤,首饰-称号-街道迷影,首饰-称号-骑士之誓[暗],首饰-称号-骑士之誓[光],首饰-称号-骑士之誓[冰],首饰-称号-骑士之誓[火],首饰-称号-三英雄[义]
18.04.16,,,,,,,,,,,,,6257229.0,6383074.0,6322580.0,6228430.0,21913774.0,6810269.0,6369702.0,2239806.0,2172380.0,6334088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6459495.0,6273858.0,6381813.0,8323607.0,6542552.0,2409417.0,35678527.0,3836238.0,6904671.0,,,7444553.0,8704369.0,6362013.0,17728917.0,7455019.0,2324178.0,6658122.0,20403679.0,6467314.0,6212821.0,6372837.0,,,,,,,,,,,,,,,,,,6276721.0,7133913.0,6499209.0,6301094.0,6372805.0,18369537.0,1879195.0,6377722.0,6426365.0,6423850.0,8222191.0,6218982.0,6219206.0,6620995.0,6286580.0,6214018.0,6593984.0,6266476.0,6359064.0,6102032.0,6596161.0,6565196.0,1870754.0,6381714.0,8293185.0,2317337.0,7775287.0,6257733.0,,7661518.0,6317180.0,7074485.0,6341741.0,,,,6096249.0,,117755168.0,0.0,6767204.0,,,4679782.0,6552350.0,19206229.0,3082331.0,6482864.0,6377846.0,6360693.0,6680250.0,5124620.0,6491595.0,6373501.0,7296460.0,7613669.0,22310798.0,6949253.0,7686007.0,7064677.0,,7161945.0,17980773.0,0.0,111632140.0,0.0,0.0,6758292.0,,2934871.0,6635682.0,6246754.0,9777274.0,6400084.0,6550675.0,0.0,16057529.0,,,11499131.0,0.0,9036530.0,7915810.0,13400849.0,18687914.0,8226973.0,9039326.0,119831097.0,7060432.0,2405774.0,6621331.0,,,,,6316444.0,6300793.0,6292592.0,6591272.0,,4414742.0,,6768222.0,19055721.0,,,,,30375462.0
18.04.17,,,,,,,,,,,,,6203789.0,6294374.0,6278022.0,6213199.0,21572699.0,6853451.0,6377657.0,2326670.0,2245192.0,6381117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6239757.0,6456686.0,6337394.0,8131547.0,6336627.0,2306511.0,35839825.0,3737430.0,6679891.0,,,7059177.0,8515406.0,6152774.0,18017343.0,7159449.0,2186766.0,6815707.0,18258660.0,6367289.0,6167940.0,6236084.0,,,,,,,,,,,,,,,,,,6232627.0,7269558.0,6274867.0,6225793.0,6453214.0,19112496.0,1879499.0,6219181.0,6279384.0,6285592.0,8207929.0,6184227.0,6162768.0,6428146.0,6226766.0,6309296.0,6413794.0,6398261.0,6169798.0,6257844.0,6411869.0,5808847.0,1882208.0,6268041.0,8311265.0,2346248.0,7792933.0,6201048.0,,7686099.0,6235056.0,6817687.0,6325293.0,,,,6082767.0,,117432014.0,0.0,6711923.0,,,4582873.0,6387377.0,18621717.0,3014662.0,6427334.0,6280988.0,6242556.0,6531279.0,5092566.0,6387043.0,6299820.0,7021289.0,7557616.0,22659620.0,6662012.0,7663487.0,6983372.0,,7150649.0,18068197.0,0.0,106336407.0,0.0,0.0,6777895.0,,3016891.0,6368656.0,6269333.0,9695534.0,6271370.0,6367592.0,0.0,15832448.0,,,13650600.0,0.0,9021647.0,7873010.0,13570949.0,18620931.0,8196056.0,9888553.0,119438911.0,6889634.0,2500241.0,6280476.0,,,,,6231520.0,6196311.0,6238394.0,6326127.0,,4404551.0,,6848160.0,19079308.0,,,,,30658072.0
18.04.18,,,,,,,,,,,,,6181830.0,6284442.0,6230718.0,6217130.0,21477286.0,6657042.0,6537954.0,2413654.0,2261646.0,6373975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171092.0,6201079.0,6267964.0,8172547.0,6186026.0,2463482.0,35801339.0,3675238.0,6578973.0,,,7020125.0,8437838.0,6176457.0,18363094.0,6870734.0,2349202.0,7129701.0,20821042.0,6349921.0,6151677.0,6124832.0,,,,,,,,,,,,,,,,,,6279360.0,6837353.0,6303703.0,6221587.0,6348493.0,19709812.0,1881736.0,6205026.0,6241649.0,6249482.0,8012138.0,6177948.0,6082111.0,6262984.0,6231875.0,6267067.0,6191064.0,6288860.0,6067273.0,6128098.0,6327847.0,6000079.0,1883916.0,6265249.0,8362696.0,2342555.0,7768402.0,6255095.0,,7696361.0,6194429.0,6777182.0,6217105.0,,,,6118094.0,,110965637.0,0.0,6723730.0,,,4530470.0,6286231.0,19385267.0,2986195.0,6349480.0,6302159.0,6308019.0,6463798.0,5176521.0,6307838.0,6272577.0,6531615.0,7328875.0,22994153.0,6584342.0,7636619.0,6464369.0,,7129182.0,19137981.0,0.0,111719965.0,0.0,0.0,6817866.0,,3001308.0,6356368.0,6225043.0,9451280.0,6254817.0,6337605.0,0.0,15659835.0,,,14177454.0,0.0,9009252.0,7888048.0,13178130.0,18613132.0,8198838.0,9295905.0,117908053.0,6960275.0,2561782.0,5923604.0,,,,,6203390.0,6187188.0,6155484.0,6331643.0,,4414874.0,,7200111.0,19406584.0,,,,,28318155.0
18.04.19,,,,,,,,,,,,,6184978.0,6476322.0,6227195.0,6210904.0,21175703.0,6691217.0,6523014.0,2268871.0,2288104.0,6424780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6217041.0,6062242.0,6289849.0,8118363.0,6232259.0,2244622.0,35770243.0,3697261.0,6697834.0,,,7063344.0,8432230.0,6226945.0,18652591.0,6931833.0,2327378.0,6916004.0,19063035.0,6366366.0,6182998.0,6194426.0,,,,,,,,,,,,,,,,,,6400483.0,6866203.0,6244476.0,6241288.0,6292131.0,20497637.0,1927125.0,6219614.0,6279561.0,6314066.0,7916839.0,6179786.0,6074867.0,6147718.0,6257119.0,6231064.0,6352674.0,6160707.0,6379829.0,6261341.0,6223303.0,6131498.0,1925462.0,6207148.0,8287221.0,2246747.0,7599852.0,6219149.0,,7685719.0,6209989.0,6657645.0,6232609.0,,,,6124624.0,,101141755.0,198924258.0,7584619.0,,,4570675.0,6247677.0,20411710.0,3035999.0,6270691.0,6354289.0,6306886.0,6497577.0,4757441.0,6339708.0,6297302.0,6163742.0,7134788.0,23347930.0,6683992.0,8138552.0,6578648.0,,7267708.0,18520051.0,0.0,112683513.0,0.0,0.0,6744458.0,,3020250.0,6254721.0,6278066.0,9341579.0,6271031.0,6360182.0,0.0,15693723.0,,,12209369.0,0.0,9010166.0,7887065.0,12462396.0,18632562.0,8313093.0,9443278.0,115621190.0,7413064.0,2511605.0,6235253.0,,,,,6264170.0,6258614.0,6248041.0,6277285.0,,4090181.0,,7036934.0,18854738.0,,,,,28112663.0
18.04.20,,,,,,,,,,,,,6192164.0,6772396.0,6568977.0,6243897.0,20582483.0,6684145.0,6572703.0,2332449.0,2278418.0,6463500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226247.0,6234201.0,6306489.0,8150090.0,6218922.0,2335427.0,36223682.0,3754796.0,6816957.0,,,7203793.0,8245340.0,6269525.0,18862592.0,6886740.0,2307706.0,6575001.0,19418622.0,6526474.0,6334700.0,6476685.0,,,,,,,,,,,,,,,,,,6978838.0,6917853.0,6442553.0,6441191.0,6448669.0,20850833.0,1946216.0,6375603.0,6577232.0,6316053.0,8042303.0,6350095.0,6462921.0,6318887.0,6280302.0,6223940.0,6378502.0,6299492.0,6431267.0,6377216.0,6782419.0,6322974.0,1959793.0,6274289.0,8244065.0,2359192.0,7522260.0,6284582.0,,7802178.0,6349103.0,6718166.0,6354192.0,,,,6136335.0,,113612530.0,163657319.0,7815309.0,,,4606971.0,6429948.0,20399833.0,3086793.0,6319270.0,6366282.0,6302433.0,6534229.0,4909868.0,6377832.0,6414493.0,6264123.0,7010154.0,23855341.0,6624352.0,7398135.0,6924002.0,,7162786.0,18947277.0,0.0,123661213.0,0.0,0.0,6833345.0,,3005736.0,6473980.0,6438207.0,9220177.0,6396751.0,6473413.0,0.0,17424323.0,,,12534867.0,0.0,8964141.0,7869964.0,13219677.0,19042391.0,8132178.0,8391762.0,123989944.0,7381663.0,2402549.0,6296893.0,,,,,6326111.0,6255645.0,6396075.0,6331961.0,,4429923.0,,6968133.0,17503833.0,,,,,30104045.0
18.04.21,,,,,,,,,,,,,6655591.0,6799689.0,6774720.0,6625511.0,20063792.0,7027609.0,6733322.0,2323333.0,2249185.0,6842562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6521240.0,6480644.0,6643627.0,8213929.0,6593337.0,2365611.0,36436196.0,3858665.0,6951229.0,,,7350059.0,8324874.0,6556739.0,19111640.0,6992247.0,2330877.0,6554496.0,19823852.0,6643900.0,6590449.0,6688209.0,,,,,,,,,,,,,,,,,,7182348.0,7377887.0,6757627.0,6692596.0,6600404.0,21002975.0,1970645.0,7055356.0,6743481.0,6834914.0,8104295.0,6565530.0,6757866.0,6592662.0,6710137.0,6569506.0,6691854.0,6549786.0,6538707.0,6578916.0,6718982.0,6565277.0,1976102.0,6522298.0,8174172.0,2156740.0,7634545.0,6607988.0,,7712530.0,6516984.0,6818973.0,6571299.0,,,,6125026.0,,128206685.0,190645848.0,7301358.0,,,4632632.0,6634743.0,21975884.0,2912953.0,6675101.0,6699662.0,6759527.0,6830729.0,4845450.0,6825990.0,6629518.0,6604652.0,7189641.0,24160748.0,6717537.0,7531056.0,6774930.0,,7139854.0,18580373.0,0.0,129447844.0,0.0,0.0,6788273.0,,2882644.0,6841213.0,6731867.0,9187517.0,6760918.0,6675939.0,0.0,15711775.0,,,13102920.0,184614981.0,8893331.0,7805412.0,12283409.0,17456166.0,8119960.0,8411898.0,144465209.0,7118560.0,2344545.0,6582398.0,,,,,6491745.0,6485409.0,6562569.0,6631472.0,,4440877.0,,6939412.0,17512602.0,,,,,30777846.0
18.04.22,,,,,,,,,,,,,6595157.0,6656437.0,7241298.0,6612993.0,21513575.0,7044013.0,7489601.0,2325580.0,2307811.0,7067772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6722013.0,6757645.0,6714822.0,8438845.0,6656638.0,2407975.0,36504102.0,3805567.0,7219585.0,,,7511511.0,8229096.0,6686425.0,19044750.0,7133795.0,2350760.0,6892592.0,14439999.0,6822768.0,6543858.0,6685674.0,,,,,,,,,,,,,,,,,,7161765.0,7978268.0,6823682.0,6503781.0,6682833.0,20676984.0,1995534.0,7068394.0,6731990.0,6881658.0,8368245.0,6550960.0,6668537.0,6687863.0,6818258.0,6666451.0,6735228.0,6595369.0,6939419.0,6430276.0,6852083.0,6098392.0,1994112.0,6597489.0,8098332.0,2011050.0,7711291.0,6642532.0,,7729045.0,6731304.0,6967484.0,6724072.0,,,,6106736.0,,136943282.0,178671249.0,7311444.0,,,4634972.0,6689178.0,19698287.0,3034362.0,6597217.0,6738737.0,6880677.0,6952733.0,4900316.0,6952311.0,6957586.0,6607124.0,7309779.0,24146550.0,7087586.0,7323302.0,6854180.0,,7029079.0,17564998.0,0.0,149851010.0,0.0,0.0,6726686.0,,2892653.0,6962643.0,7010241.0,9117240.0,6830291.0,6955440.0,0.0,15816594.0,,,12358750.0,230630618.0,8859418.0,7772989.0,12927272.0,16734965.0,8076497.0,8317643.0,151848410.0,7166594.0,2369655.0,6798950.0,,,,,6558000.0,6694048.0,6741917.0,6777786.0,,4384109.0,,6905966.0,17348850.0,,,,,27562585.0
18.04.23,,,,,,,,,,,,,6620744.0,6911838.0,7377592.0,6792413.0,21559371.0,7184966.0,7047255.0,2233681.0,2295343.0,6879216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6665129.0,6851670.0,6698825.0,8422574.0,6623165.0,2350181.0,37140327.0,3766681.0,7415699.0,,,7473188.0,8315088.0,6582581.0,18937733.0,7162641.0,2335338.0,6882100.0,16040180.0,6725165.0,6492686.0,6654435.0,,,,,,,,,,,,,,,,,,6984961.0,8037599.0,6731344.0,6606942.0,6665838.0,20243148.0,2006702.0,6702737.0,6834851.0,6725809.0,8396066.0,6464772.0,6690876.0,6713971.0,6898993.0,6642843.0,6689952.0,6461370.0,6843188.0,6621957.0,6889629.0,6264774.0,2014451.0,6576633.0,8180238.0,2438439.0,7982514.0,6594302.0,,7776062.0,6640874.0,6928330.0,6616593.0,,,,6082768.0,,147955535.0,188304745.0,6469040.0,,,4572315.0,6671982.0,20062612.0,2964673.0,6637511.0,6629665.0,6985554.0,6894365.0,5099950.0,6949495.0,6619856.0,6538407.0,7346465.0,24277782.0,7140835.0,7440515.0,7379542.0,,7048001.0,17966758.0,0.0,152164801.0,0.0,0.0,6665840.0,,2953033.0,6821882.0,6854557.0,9047432.0,6765967.0,6763954.0,0.0,15368280.0,,,11776306.0,239695047.0,8905020.0,7727102.0,11834372.0,16587481.0,8001304.0,9460393.0,160346424.0,7435880.0,2210509.0,6620812.0,,,,,6493749.0,6787220.0,6624928.0,6713190.0,,3984783.0,,6870046.0,17706944.0,,,,,27153127.0
18.04.24,,,,,,,,,,,,,6551863.0,6614061.0,7762355.0,6455196.0,22130888.0,6996813.0,6795077.0,2367050.0,2261832.0,6489477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540605.0,6670338.0,6436876.0,8230645.0,6431098.0,2054248.0,36599750.0,3636335.0,6920984.0,,,7216007.0,8120303.0,6464391.0,19012817.0,6905023.0,2321255.0,6773333.0,20673939.0,6483491.0,6413251.0,6514398.0,,,,,,,,,,,,,,,,,,6710514.0,7620454.0,6582711.0,6478768.0,6502266.0,20146574.0,2027910.0,6482988.0,6727592.0,6705807.0,8296206.0,6411620.0,6436517.0,6402041.0,6522079.0,6497598.0,6586941.0,6488518.0,6570485.0,6384946.0,6596852.0,6158640.0,2029329.0,6404299.0,8305139.0,2356976.0,7901314.0,6323790.0,,7603772.0,6502271.0,6710594.0,6378934.0,,,,6056853.0,,150112974.0,191569057.0,7085997.0,,,4452061.0,6540172.0,18974685.0,2913733.0,6515665.0,6468648.0,7203876.0,6673140.0,4925497.0,6859421.0,6633061.0,6348416.0,7602184.0,24088550.0,6909979.0,7598566.0,7482683.0,,7154493.0,17443401.0,0.0,159822598.0,0.0,0.0,6629991.0,,2902751.0,6536829.0,6689264.0,8900141.0,6577650.0,6602573.0,0.0,15023651.0,,,11993113.0,219536232.0,8851986.0,7725120.0,12006908.0,16877682.0,7855243.0,9447909.0,168222539.0,7499555.0,2414315.0,6544868.0,,,,,6454642.0,6477864.0,6510924.0,6655166.0,,4375417.0,,6991532.0,17568676.0,,,,,27170464.0
18.04.25,,,,,,,,,,,,,6460461.0,6500996.0,7328988.0,6431556.0,20202340.0,6743504.0,6454999.0,2220346.0,2214273.0,6241587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6419715.0,6465737.0,6507541.0,8103203.0,6377481.0,2307824.0,36599474.0,3566635.0,6662234.0,,,7014669.0,8241271.0,6430782.0,18902456.0,6660474.0,2249635.0,6725538.0,16368485.0,6505842.0,6389345.0,6410401.0,,,,,,,,,,,,,,,,,,6513386.0,7560691.0,6496431.0,6442645.0,6460705.0,20024309.0,2056471.0,6434784.0,6560301.0,6515080.0,8364730.0,6405467.0,6244029.0,6177340.0,6578249.0,6476285.0,6484348.0,6389981.0,6317782.0,6318042.0,6435320.0,7059418.0,2063145.0,6413733.0,8558300.0,2319713.0,7858722.0,6454344.0,,7622965.0,6649964.0,6734416.0,6422686.0,,,,6073964.0,,157997808.0,0.0,6962782.0,,,4326529.0,6479719.0,19829345.0,2690449.0,6497851.0,6507851.0,6943115.0,6588517.0,5057427.0,6660787.0,6504028.0,6400997.0,7374217.0,24024580.0,6609674.0,7575713.0,7026788.0,,6976779.0,16782906.0,0.0,165222547.0,0.0,0.0,6511157.0,,2792885.0,6488906.0,6648375.0,8886620.0,6473512.0,6558134.0,0.0,17046067.0,,,12078095.0,291686856.0,8910621.0,7659110.0,13513703.0,16898128.0,7799884.0,9595317.0,176744454.0,7028829.0,2360816.0,6618496.0,,,,,6378694.0,6427481.0,6509895.0,6565683.0,,4366675.0,,6892818.0,17565967.0,,,,,26545358.0
18.04.26,,,,,,,,,,,,,6491312.0,6641139.0,6933099.0,6420062.0,21696703.0,6752411.0,6540106.0,2226470.0,2257941.0,6483588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409300.0,6467270.0,6474654.0,8164090.0,6549032.0,2379646.0,36857658.0,3526207.0,6609756.0,,,6946511.0,8350782.0,6510394.0,18972954.0,6738942.0,2312595.0,6613291.0,22330024.0,6466172.0,6390836.0,6412998.0,,,,,,,,,,,,,,,,,,6562036.0,7246573.0,6469959.0,6448051.0,6617637.0,19962534.0,2075054.0,6643439.0,6533454.0,6602585.0,8495416.0,6418400.0,6472160.0,6406059.0,6588005.0,6489302.0,6494459.0,6578107.0,6569908.0,6566085.0,6469374.0,6336405.0,2084511.0,6431100.0,8445359.0,2276494.0,7690888.0,6537630.0,,7568770.0,6507642.0,6725119.0,6518281.0,,,,6031524.0,19276298.0,134127491.0,234985833.0,6695333.0,,,4280311.0,6635283.0,19731584.0,2760421.0,6527994.0,6536296.0,6723802.0,6681616.0,4772524.0,6686024.0,6528087.0,6546697.0,7187735.0,24104197.0,6898408.0,9110360.0,6943584.0,,6831968.0,19002583.0,0.0,170382347.0,388872221.0,5704879.0,6463254.0,,2893084.0,6727278.0,6640466.0,8725405.0,6549532.0,6605811.0,0.0,15169039.0,,,12993304.0,288249333.0,8760993.0,7593238.0,13128432.0,19527137.0,7718310.0,8254749.0,177667833.0,6821744.0,2395902.0,6534756.0,,,,,6449907.0,6477465.0,6447026.0,6546910.0,19606049.0,4102273.0,,6818318.0,19832838.0,,,,,26922441.0
18.04.27,,,,,,,,,,,,,6698062.0,6571449.0,6723458.0,6424249.0,21341179.0,6991384.0,6480782.0,2281611.0,2249134.0,6515199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6412214.0,6546880.0,6487013.0,8206753.0,6565882.0,2367638.0,37290353.0,3497401.0,6676428.0,,,6976739.0,8125115.0,6574766.0,18759863.0,6838601.0,2322045.0,6717022.0,21228768.0,6488260.0,6355977.0,6438823.0,,,,,,,,,,,,,,,,,,6570779.0,7223895.0,6537471.0,6439999.0,6491349.0,20137809.0,2066026.0,6500058.0,6602549.0,6614908.0,8498385.0,6371953.0,6475452.0,6367017.0,6708634.0,6471008.0,6531583.0,6484296.0,6500405.0,6444201.0,6567582.0,6262872.0,2059075.0,6426860.0,8259147.0,2305581.0,7619345.0,6568720.0,,7569420.0,6477498.0,6713249.0,6516391.0,,,,6015203.0,19464250.0,146524787.0,242818049.0,6321197.0,,,4287777.0,6670169.0,20424938.0,2873445.0,6593938.0,6504889.0,6598478.0,6826452.0,4726244.0,6633561.0,6516974.0,6589722.0,6968767.0,24474667.0,6830582.0,7626672.0,6683501.0,,7092756.0,20681536.0,0.0,168362892.0,0.0,0.0,6556926.0,,2918139.0,6942366.0,6541380.0,8654586.0,6674404.0,6629348.0,0.0,15553372.0,,,14631182.0,247193583.0,8746339.0,7584097.0,12901328.0,21907584.0,7671815.0,8044319.0,179076484.0,7016184.0,2251150.0,6545721.0,,,,,6422643.0,6429661.0,6451361.0,6530954.0,19527499.0,4007060.0,,7103102.0,22133440.0,,,,,29380600.0
18.04.28,,,,,,,,,,,,,6600787.0,6567120.0,6510191.0,6329439.0,20472273.0,7295234.0,6407887.0,2194829.0,2224802.0,6449423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6432184.0,6528991.0,6443806.0,8393109.0,6449994.0,2339327.0,38078545.0,3475488.0,6761243.0,,,7130369.0,8012303.0,6504561.0,19235258.0,6672562.0,2353475.0,6666628.0,18701003.0,6419931.0,6238295.0,6481803.0,,,,,,,,,,,,,,,,,,6764301.0,7068136.0,6455927.0,6308218.0,6471631.0,20215587.0,2095305.0,6453681.0,6466039.0,6490854.0,8528365.0,6246935.0,6509473.0,6286456.0,6749506.0,6472722.0,6410210.0,6389854.0,6452452.0,6333662.0,6597594.0,6194647.0,2104222.0,6353580.0,8459535.0,2358724.0,7657642.0,6540251.0,,7686211.0,6420365.0,7058521.0,6366160.0,,,,6031608.0,19172603.0,156905835.0,209478632.0,6536679.0,,,4287479.0,6621567.0,21255550.0,2890039.0,6475990.0,6457496.0,6525672.0,6615945.0,4553749.0,6709352.0,6469911.0,6729952.0,6983383.0,24736548.0,6780834.0,6418531.0,6862772.0,,7017152.0,18505569.0,0.0,175159042.0,395371388.0,6549193.0,6477060.0,,2886092.0,6673411.0,6505375.0,8671663.0,6592890.0,6549648.0,0.0,15819642.0,,,11540182.0,224913218.0,8743600.0,7582101.0,12336746.0,20179282.0,7688379.0,7846994.0,178658275.0,7130301.0,2451136.0,6418886.0,,,,,6324940.0,6445356.0,6535972.0,6473569.0,19286844.0,4283635.0,,6937564.0,19643569.0,,,,,26135958.0
