x,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-命运挑战者,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-宽容之海,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无我灵晶,特殊装备-耳环-时之矛盾,特殊装备-耳环-次元流星坠,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-铁腕之力耳坠,特殊装备-辅助装备通用-万疫之源 - 恶魔之舌,特殊装备-辅助装备通用-全元素水晶,特殊装备-辅助装备通用-公爵尤里斯的骨骸,特殊装备-辅助装备通用-军神的遗书,特殊装备-辅助装备通用-冰雪凝香石,特殊装备-辅助装备通用-卡勒特的神投者手套,特殊装备-辅助装备通用-咕噜的玩具,特殊装备-辅助装备通用-哈迪的阴影面罩,特殊装备-辅助装备通用-圣物:荣耀的恶魔贵族臂章,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-奸邪之鼠的断尾,特殊装备-辅助装备通用-尸疫之祸,特殊装备-辅助装备通用-巨灵布鲁的封印之铃,特殊装备-辅助装备通用-幽游白书:剑魂,特殊装备-辅助装备通用-幽游白书:圣魂,特殊装备-辅助装备通用-幽游白书:斗魂,特殊装备-辅助装备通用-幽游白书:月魂,特殊装备-辅助装备通用-引路者的旅行书,特殊装备-辅助装备通用-悲情者遗物,特殊装备-辅助装备通用-感染者臂章,特殊装备-辅助装备通用-战术之王的战术指挥棒,特殊装备-辅助装备通用-支配者王冠,特殊装备-辅助装备通用-暗黑术士亲笔古书,特殊装备-辅助装备通用-暴戾搜捕团的祭司面罩,特殊装备-辅助装备通用-暴戾搜捕团的预言之书,特殊装备-辅助装备通用-最佳球手之球,特殊装备-辅助装备通用-末日之刻,特殊装备-辅助装备通用-梦幻列车长的怀表,特殊装备-辅助装备通用-民兵队长的职权臂章,特殊装备-辅助装备通用-浓雾之息,特殊装备-辅助装备通用-煞影之痕,特殊装备-辅助装备通用-牛头械王的能量装置,特殊装备-辅助装备通用-牛头械王的超能心脏,特殊装备-辅助装备通用-牛头械王的超能芯片,特殊装备-辅助装备通用-牛头统帅的图腾柱,特殊装备-辅助装备通用-疯狂伊凡的火药桶,特殊装备-辅助装备通用-疯狂伊凡的灵魂面具,特殊装备-辅助装备通用-盗墓王的铁锄,特殊装备-辅助装备通用-盗墓笔记 - 寻龙诀,特殊装备-辅助装备通用-禁断契约书,特殊装备-辅助装备通用-突击队长的强袭装置,特殊装备-辅助装备通用-突击队长的战斗护盾,特殊装备-辅助装备通用-突击队长的护心仪,特殊装备-辅助装备通用-聚魔漩涡,特殊装备-辅助装备通用-能量回流控制者,特殊装备-辅助装备通用-腐蚀之黑色面具,特殊装备-辅助装备通用-过往时光的轮回,特殊装备-辅助装备通用-锤王波罗丁的权杖,特殊装备-辅助装备通用-青面修罗的面具,特殊装备-辅助装备通用-高贵之天,特殊装备-辅助装备通用-魔剑阿波菲斯的剑鞘,特殊装备-魔法石通用-一粒尘埃,特殊装备-魔法石通用-万疫之源 - 污秽之心,特殊装备-魔法石通用-使徒狄瑞吉的冥玄石,特殊装备-魔法石通用-军神的庇护宝石,特殊装备-魔法石通用-冰雪公主结晶,特殊装备-魔法石通用-哈尼克之心,特殊装备-魔法石通用-哈尼克的血凝石,特殊装备-魔法石通用-圣物:荣耀的恶魔贵族魔法石,特殊装备-魔法石通用-寂寞的呼喊,特殊装备-魔法石通用-巨灵封印之瞳,特殊装备-魔法石通用-戮蛊的记忆之眼,特殊装备-魔法石通用-扭曲的异界魔石,特殊装备-魔法石通用-日落狂沙之石,特殊装备-魔法石通用-时之漩涡,特殊装备-魔法石通用-明与暗,特殊装备-魔法石通用-智慧之地,特殊装备-魔法石通用-暗精灵的融合心脏,特殊装备-魔法石通用-暗黑术士的精髓,特殊装备-魔法石通用-暴戾搜捕团的守护之心,特殊装备-魔法石通用-江山如故,特殊装备-魔法石通用-灵魂掠夺者,特殊装备-魔法石通用-狂乱之天灾降临,特殊装备-魔法石通用-狄瑞吉的邪念之瞳,特殊装备-魔法石通用-王者耀世之威,特殊装备-魔法石通用-电光能量支配者,特殊装备-魔法石通用-疯狂伊凡的超级炸药,特殊装备-魔法石通用-瘟疫之核,特殊装备-魔法石通用-突击队长的核心晶石,特殊装备-魔法石通用-聚灵之核,特殊装备-魔法石通用-腐蚀之黑色尖角,特殊装备-魔法石通用-被困的时之沙,特殊装备-魔法石通用-被诅咒的冰魄魂石,特殊装备-魔法石通用-贪欲之瞳,特殊装备-魔法石通用-赤鬼的次元石,特殊装备-魔法石通用-阿波菲斯之眼,特殊装备-魔法石通用-驱逐伪装者之圣戮石,特殊装备-魔法石通用-骷髅凯恩的血凝石
18.08.13,,,,,,,,,,,,,9354405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033390.0,2164555.0,3228468.0,2156326.0,2043049.0,2047319.0,2049453.0,2052574.0,2047979.0,2144450.0,2081799.0,,2216785.0,2046117.0,,2429386.0,5659319.0,2046354.0,2036035.0,2044481.0,2048904.0,2046307.0,2057369.0,2168578.0,4689008.0,2138983.0,2601013.0,2176169.0,2137800.0,2143591.0,2178294.0,2177074.0,2221650.0,2192900.0,2153870.0,4646512.0,2171124.0,2216236.0,2155628.0,,4915475.0,2166987.0,3802205.0,2173514.0,2417433.0,2174820.0,2149267.0,2274113.0,2193736.0,2151933.0,2177794.0,2428720.0,2159031.0,2140612.0,2041834.0,2044914.0,2177410.0,2125559.0
18.08.14,,,,,,,,,,,,,8957393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038096.0,2218981.0,3295352.0,2117867.0,2037317.0,2053534.0,2039740.0,2045666.0,2061110.0,2144962.0,2083593.0,,2225598.0,2052558.0,,2343584.0,5461935.0,2066886.0,2042928.0,2045998.0,2047001.0,2035549.0,2092245.0,2147183.0,4594433.0,2138885.0,2580889.0,2149368.0,2136850.0,2142306.0,2169952.0,2157965.0,2201878.0,2171112.0,2147794.0,4556099.0,2159033.0,2258766.0,2147079.0,,4830325.0,2149312.0,3745673.0,2156879.0,2335201.0,2178646.0,2148981.0,2208659.0,2194598.0,2149225.0,2185167.0,2387977.0,2154747.0,2139157.0,2057339.0,2042599.0,2196655.0,2137574.0
18.08.15,,,,,,,,,,,,,8874450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035198.0,2228179.0,3302599.0,2142168.0,2052953.0,2054758.0,2094222.0,2047694.0,2047953.0,2142690.0,2082989.0,,2219210.0,2062113.0,,2333773.0,5454631.0,2055455.0,2044092.0,2043927.0,2042446.0,2037273.0,2056783.0,2157863.0,4544860.0,2149234.0,2610107.0,2165286.0,2149460.0,2163076.0,2187983.0,2170742.0,2207711.0,2197178.0,2146995.0,4459651.0,2161592.0,2195336.0,2169758.0,,4808014.0,2160496.0,3788017.0,2155408.0,2358080.0,2166288.0,2147004.0,2215375.0,2171292.0,2151891.0,2183437.0,2404641.0,2124154.0,2146881.0,2025137.0,2036826.0,2189848.0,2134454.0
18.08.16,,,,,,,,,,,,,8913214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055678.0,2267572.0,3447136.0,2194464.0,1991525.0,2058049.0,2084428.0,2051249.0,2067823.0,2219081.0,2094908.0,,2256179.0,2052862.0,,2318929.0,5499572.0,2074657.0,2059137.0,2076214.0,2066920.0,2105231.0,2090229.0,2138665.0,4522129.0,2154974.0,2680865.0,2178373.0,2164781.0,2158525.0,2195019.0,2181475.0,2226353.0,2149019.0,2175928.0,4515327.0,2177362.0,2221179.0,2158516.0,,4861553.0,2209107.0,3709083.0,2149622.0,2420442.0,2197753.0,2150365.0,2181893.0,2182509.0,2168296.0,2198147.0,2383609.0,2166186.0,2164417.0,2065507.0,2045086.0,2215246.0,2207158.0
18.08.17,,,,,,,,,,,,,9137345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079886.0,2249644.0,3605228.0,2288555.0,2086242.0,2097548.0,2152021.0,2117496.0,2097523.0,2282797.0,2174550.0,,2331045.0,2089752.0,,2440441.0,5589454.0,2171928.0,2087856.0,2100862.0,2082748.0,2125430.0,2105206.0,2215766.0,4547130.0,2182089.0,2714207.0,2232654.0,2204491.0,2180106.0,2213644.0,2216767.0,2349329.0,2252922.0,2245593.0,4688376.0,2246609.0,2353546.0,2211707.0,,4946012.0,2277215.0,3771724.0,2246696.0,2443420.0,2301458.0,2202574.0,2287070.0,2221243.0,2219982.0,2335966.0,2529368.0,2226441.0,2203639.0,2099519.0,2067144.0,2283088.0,2191959.0
18.08.18,,,,,,,,,,,,,9408553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113650.0,2337016.0,3616342.0,2471297.0,2116835.0,2129693.0,2318358.0,2125619.0,2118639.0,2296400.0,2194413.0,,2401788.0,2113550.0,,2446594.0,5885319.0,2150774.0,2082802.0,2117110.0,2135798.0,2138888.0,2125295.0,2262279.0,4569726.0,2245100.0,2739804.0,2302555.0,2276111.0,2211561.0,2310008.0,2291421.0,2371076.0,2307773.0,2279507.0,4948234.0,2239295.0,2334029.0,2309179.0,,4932278.0,2290084.0,3832651.0,2302479.0,2560495.0,2298649.0,2264810.0,2342734.0,2308060.0,2265598.0,2338282.0,2538518.0,2296807.0,2243995.0,2117608.0,2108212.0,2357235.0,2358378.0
18.08.19,,,,,,,,,,,,,9815162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081622.0,2311575.0,3423798.0,2260137.0,2105470.0,2119849.0,2156430.0,2108401.0,2094999.0,2255407.0,2167804.0,,2390949.0,2092604.0,,2323918.0,5922305.0,2118510.0,2082043.0,2099607.0,2121369.0,2121477.0,2113583.0,2209500.0,4382811.0,2209753.0,2768147.0,2244970.0,2252864.0,2188220.0,2270667.0,2254510.0,2351130.0,2250132.0,2203904.0,5047372.0,2216838.0,2254755.0,2242779.0,,4614059.0,2253684.0,3802445.0,2238710.0,2367421.0,2302238.0,2230011.0,2236683.0,2264784.0,2208713.0,2286975.0,2446620.0,2245128.0,2230608.0,2078147.0,2094996.0,2270114.0,2279657.0
18.08.20,,,,,,,,,,,,,9808263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073853.0,2267540.0,3216527.0,2202567.0,2074476.0,2085428.0,2136021.0,2088063.0,2087277.0,2183380.0,2122174.0,,2319479.0,2078272.0,,2302425.0,5835843.0,2077493.0,2067531.0,2072614.0,2080661.0,2088543.0,2082794.0,2194392.0,4295251.0,2169106.0,2713978.0,2179284.0,2203383.0,2176657.0,2202562.0,2191203.0,2274362.0,2212792.0,2173765.0,5003889.0,2191915.0,2202186.0,2184340.0,,4528405.0,2222015.0,3809666.0,2191992.0,2345239.0,2260239.0,2223814.0,2217148.0,2235781.0,2192223.0,2202183.0,2399708.0,2182875.0,2179127.0,2077613.0,2090439.0,2179096.0,2178268.0
18.08.21,,,,,,,,,,,,,9340567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065909.0,2256451.0,3167298.0,2156686.0,2079950.0,2075017.0,2079145.0,2080689.0,2080411.0,2106196.0,2115112.0,,2235890.0,2076089.0,,2217959.0,5646483.0,2076815.0,2066682.0,2070826.0,2074289.0,2077355.0,2074554.0,2174448.0,4263157.0,2154264.0,2610573.0,2173465.0,2183327.0,2169942.0,2176352.0,2213816.0,2230631.0,2189073.0,2152535.0,4732029.0,2156065.0,2172259.0,2174502.0,,4471770.0,2171656.0,3804042.0,2177930.0,2290705.0,2195891.0,2146542.0,2192851.0,2186666.0,2165009.0,2199649.0,2287531.0,2163236.0,2164338.0,2067032.0,2075772.0,2165672.0,2149185.0
18.08.22,,,,,,,,,,,,,9347443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053567.0,2257069.0,3183848.0,2114861.0,2061608.0,2075155.0,2050990.0,2072911.0,2053465.0,2097326.0,2079738.0,,2215136.0,2059307.0,,2194795.0,5582581.0,2088970.0,2058160.0,2068023.0,2060779.0,2069865.0,2084634.0,2153531.0,4244917.0,2147735.0,2566401.0,2157770.0,2162734.0,2151234.0,2164081.0,2200641.0,2239551.0,2160862.0,2157065.0,4695254.0,2170543.0,2173925.0,2157478.0,,4423709.0,2151573.0,3827585.0,2147756.0,2286261.0,2162491.0,2133545.0,2178932.0,2150421.0,2148676.0,2189793.0,2283979.0,2157104.0,2169556.0,2060631.0,2058939.0,2162024.0,2155114.0
18.08.23,,,,,,,,,,,,,9290073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049431.0,2220718.0,3069200.0,2083932.0,2062211.0,2108309.0,2057986.0,2079187.0,2079835.0,2114645.0,2084642.0,,2205574.0,2065447.0,,2208099.0,5594330.0,2058648.0,2050708.0,2056153.0,2082384.0,2062181.0,2057783.0,2156573.0,4319311.0,2145819.0,2553180.0,2173651.0,2162510.0,2150480.0,2156424.0,2223747.0,2196322.0,2165844.0,2152161.0,4687211.0,2150598.0,2138342.0,2156921.0,,4428620.0,2158298.0,3777804.0,2166396.0,2320434.0,2145968.0,2133201.0,2189404.0,2184182.0,2155137.0,2174133.0,2269391.0,2141001.0,2168485.0,2062201.0,2072374.0,2154362.0,2141560.0
18.08.24,,,,,,,,,,,,,9555529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065646.0,2184353.0,3082141.0,2148652.0,2055043.0,2091604.0,2076261.0,2079803.0,2051630.0,2129968.0,2107719.0,,2224049.0,2062531.0,,2237348.0,5665914.0,2053185.0,2045485.0,2057968.0,2064699.0,2065523.0,2070482.0,2146026.0,4365781.0,2167528.0,2555294.0,2150575.0,2157722.0,2149274.0,2163020.0,2197820.0,2231148.0,2171897.0,2156442.0,4811273.0,2150472.0,2174173.0,2149128.0,,4501676.0,2162578.0,3788537.0,2170473.0,2316742.0,2180145.0,2152278.0,2221403.0,2156920.0,2151529.0,2176668.0,2270788.0,2146635.0,2154328.0,2060507.0,2060222.0,2154665.0,2138100.0
18.08.25,,,,,,,,,,,,,9935475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054815.0,2152395.0,3089938.0,2126848.0,2047712.0,2064299.0,2080391.0,2059969.0,2052486.0,2109657.0,2088563.0,,2257581.0,2053385.0,,2219700.0,5772553.0,2040502.0,2035827.0,2046716.0,2058953.0,2059420.0,2073783.0,2140103.0,4625721.0,2141058.0,2620489.0,2151438.0,2162413.0,2156587.0,2165155.0,2182086.0,2223302.0,2150508.0,2154633.0,4958194.0,2144189.0,2187673.0,2150130.0,,4568748.0,2148662.0,3666212.0,2145673.0,2275979.0,2165596.0,2139591.0,2217734.0,2174315.0,2155384.0,2191149.0,2264305.0,2143855.0,2148963.0,2052239.0,2054349.0,2190281.0,2153666.0
18.08.26,,,,,,,,,,,,,9988882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035681.0,2085289.0,2915849.0,2069005.0,2021045.0,2032181.0,2156804.0,2045950.0,2023086.0,2086138.0,2085592.0,,2252942.0,2034497.0,,2228206.0,5784412.0,2008349.0,2014876.0,2035179.0,2029417.0,2036845.0,2036479.0,2130679.0,4555371.0,2128997.0,2590507.0,2124023.0,2124012.0,2133577.0,2143274.0,2133057.0,2167020.0,2133640.0,2132537.0,4969338.0,2120954.0,2137379.0,2139126.0,,4640397.0,2138226.0,3509111.0,2127269.0,2234892.0,2137603.0,2120681.0,2227038.0,2163199.0,2122550.0,2152941.0,2253319.0,2116445.0,2142951.0,2027596.0,2042064.0,2184944.0,2134387.0
18.08.27,,,,,,,,,,,,,9825567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997378.0,2043354.0,2623952.0,2092896.0,1995139.0,2016722.0,2272098.0,2003286.0,1997598.0,2041975.0,2047366.0,,2164115.0,1997874.0,,2181766.0,5693089.0,1998135.0,2010418.0,2015837.0,2001584.0,2014264.0,2006899.0,2096036.0,4486595.0,2098862.0,2524491.0,2110215.0,2110206.0,2114948.0,2115317.0,2098670.0,2156132.0,2116205.0,2115832.0,4878900.0,2087339.0,2144890.0,2100051.0,,4445283.0,2093018.0,3421496.0,2088004.0,2191612.0,2104763.0,2096316.0,2171215.0,2134403.0,2093911.0,2125020.0,2203697.0,2091428.0,2105669.0,2001578.0,1999232.0,2174222.0,2102716.0
18.08.28,,,,,,,,,,,,,9223092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975197.0,2058942.0,2543133.0,2130694.0,1976674.0,1958948.0,2220551.0,1979900.0,1953102.0,2039149.0,2024191.0,,2142577.0,1974786.0,,2154485.0,5487770.0,1991324.0,1973050.0,1977280.0,1979845.0,2000784.0,2023837.0,2078621.0,4398285.0,2075904.0,2483445.0,2087855.0,2088589.0,2078369.0,2079701.0,2106208.0,2118751.0,2099480.0,2071179.0,4585053.0,2077860.0,2122357.0,2081066.0,,4317717.0,2079342.0,3404103.0,2070664.0,2178821.0,2081250.0,2106693.0,2108847.0,2075784.0,2082653.0,2096383.0,2181606.0,2092889.0,2080101.0,1977582.0,1989666.0,2130846.0,2057018.0
18.08.29,,,,,,,,,,,,,9146925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969837.0,2013582.0,2503513.0,2031836.0,1968355.0,1966835.0,2060707.0,1977989.0,1954047.0,2022652.0,1998574.0,,2137969.0,1987634.0,,2093111.0,5434312.0,1964885.0,1962097.0,1977626.0,1967917.0,1974897.0,1980772.0,2054985.0,4399754.0,2095562.0,2522107.0,2098631.0,2109721.0,2094215.0,2094268.0,2081461.0,2120494.0,2089913.0,2095836.0,4520780.0,2081234.0,2086542.0,2066514.0,,4295646.0,2098626.0,3458214.0,2091578.0,2192078.0,2098134.0,2071520.0,2105399.0,2085904.0,2050276.0,2099625.0,2163568.0,2106374.0,2088110.0,1972903.0,1979785.0,2091143.0,2066359.0
18.08.30,,,,,,,,,,,,,9170525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971352.0,2013065.0,2452710.0,2039749.0,1933320.0,1970407.0,2205312.0,1956229.0,1952870.0,1996394.0,1995769.0,,2126351.0,1952725.0,,2122091.0,5427327.0,1945962.0,1961450.0,1955050.0,1963849.0,1964028.0,1995234.0,2079078.0,4411981.0,2085824.0,2519123.0,2106305.0,2093864.0,2080571.0,2084902.0,2075191.0,2124543.0,2104761.0,2073728.0,4513710.0,2090176.0,2120614.0,2059739.0,,4407649.0,2085502.0,3424514.0,2080076.0,2161842.0,2066543.0,2069360.0,2105733.0,2074112.0,2114353.0,2088731.0,2142893.0,2136392.0,2105980.0,1965040.0,1954743.0,2118953.0,2116701.0
18.08.31,,,,,,,,,,,,,9294469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954287.0,1997312.0,2441700.0,2022038.0,1949225.0,2030848.0,2040760.0,1960394.0,1943580.0,2012368.0,2023290.0,,2121768.0,1950236.0,,2136429.0,5511168.0,1941717.0,1943587.0,1953890.0,1973977.0,1961722.0,1988528.0,2071994.0,4477714.0,2076442.0,2550706.0,2086365.0,2076859.0,2066571.0,2117322.0,2098747.0,2132680.0,2097371.0,2057668.0,4552699.0,2083523.0,2142527.0,2087951.0,,4565763.0,2072132.0,3436098.0,2091673.0,2192944.0,2065431.0,2064058.0,2107642.0,2099184.0,2100955.0,2084947.0,2134704.0,2095159.0,2092850.0,1965689.0,1959244.0,2126157.0,2103941.0
18.09.01,,,,,,,,,,,,,9438508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952634.0,1979936.0,2329510.0,1992961.0,1955329.0,2027496.0,1986015.0,1961077.0,1952553.0,1999165.0,2004872.0,,2156738.0,1940313.0,,2196817.0,5609891.0,1942980.0,1925208.0,1946776.0,1957531.0,1949445.0,1959761.0,2075027.0,4389690.0,2054950.0,2475290.0,2069922.0,2122441.0,2059128.0,2105592.0,2080525.0,2114783.0,2101606.0,2054551.0,4586843.0,2070472.0,2099124.0,2077031.0,,4392960.0,2063602.0,3480054.0,2059511.0,2172808.0,2069049.0,2052137.0,2114919.0,2105501.0,2051886.0,2084803.0,2184212.0,2061520.0,2077882.0,1953095.0,1940013.0,2101633.0,2101756.0
18.09.02,,,,,,,,,,,,,9573362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921949.0,1967459.0,2186603.0,1950729.0,1903549.0,1916580.0,1956201.0,1921196.0,1890494.0,1947055.0,1978704.0,,2106804.0,1887379.0,,2106713.0,5664707.0,1913284.0,1885096.0,1896539.0,1901959.0,1900153.0,1929322.0,2028234.0,4315780.0,2034929.0,2408402.0,2023466.0,2039091.0,2034107.0,2047145.0,2040194.0,2084511.0,2051915.0,2018304.0,4634324.0,2035650.0,2060138.0,2033584.0,,4149491.0,2016327.0,3334391.0,2012032.0,2096125.0,2036888.0,2022631.0,2079374.0,2041892.0,2004096.0,2058869.0,2099259.0,2016500.0,2021598.0,1892393.0,1905760.0,2061124.0,2080118.0
18.09.03,,,,,,,,,,,,,9450933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847007.0,1949379.0,2152542.0,1904082.0,1862952.0,1863713.0,1891245.0,1861917.0,1861777.0,1891363.0,1936901.0,,2057655.0,1867492.0,,1996179.0,5569565.0,1858162.0,1851003.0,1862941.0,1870397.0,1863633.0,1881542.0,1986101.0,4215767.0,1983245.0,2330089.0,1974537.0,1991107.0,1970804.0,1994518.0,1990073.0,2086715.0,1994007.0,1981339.0,4490122.0,1987459.0,2013796.0,1997925.0,,3847182.0,1988546.0,3229371.0,1970619.0,2060457.0,1996253.0,1979905.0,2041163.0,1996198.0,1973479.0,2000686.0,2072521.0,1981080.0,1974863.0,1860166.0,1857161.0,1984637.0,2029230.0
18.09.04,,,,,,,,,,,,,9403867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844329.0,1954600.0,2155285.0,1909615.0,1861218.0,1859858.0,1913271.0,1860560.0,1854914.0,1894171.0,1939716.0,,2053081.0,1869994.0,,2006814.0,5489960.0,1857660.0,1856713.0,1861697.0,1871608.0,1851481.0,1880198.0,1981197.0,4167094.0,1976971.0,2309074.0,1980155.0,1996560.0,1964878.0,1991391.0,1986315.0,2090854.0,1990322.0,1970600.0,4412666.0,1982865.0,2001265.0,1989462.0,,3838206.0,1976297.0,3231378.0,1955884.0,2049997.0,1988754.0,1972354.0,2041124.0,1991888.0,1970371.0,1999706.0,2065017.0,1975756.0,1969044.0,1856252.0,1857133.0,2005077.0,2025667.0
18.09.05,,,,,,,,,,,,,9033774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795664.0,1910549.0,2023894.0,1858434.0,1798879.0,1800754.0,1862420.0,1810743.0,1809302.0,1849627.0,1873525.0,,1980337.0,1795196.0,,1933521.0,5212541.0,1800685.0,1793898.0,1807759.0,1802881.0,1794355.0,1815060.0,1938527.0,3983520.0,1961038.0,2295336.0,1951053.0,1955779.0,1953940.0,1969707.0,2017510.0,2017650.0,1967160.0,1948407.0,4147073.0,1964579.0,1957794.0,1952736.0,,3598763.0,1963624.0,3250633.0,1946199.0,2037160.0,1962631.0,1945579.0,1960858.0,1961012.0,1940841.0,1970290.0,2093084.0,1937088.0,1952617.0,1806085.0,1797606.0,1951954.0,1955010.0
18.09.06,,,,,,,,,,,,,9055905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796575.0,1906957.0,2030828.0,1866938.0,1811546.0,1808460.0,1873006.0,1808404.0,1811304.0,1854486.0,1883202.0,,2014100.0,1797441.0,,1947489.0,5228113.0,1800330.0,1798228.0,1811252.0,1805466.0,1802707.0,1816856.0,1940668.0,3983131.0,1957414.0,2289136.0,1937713.0,1985549.0,1979163.0,1981570.0,2044036.0,2028479.0,1967315.0,1950024.0,4144537.0,1968527.0,1997385.0,1973315.0,,3584354.0,1969065.0,3263178.0,1945326.0,2053300.0,1980998.0,1927901.0,1984847.0,1991199.0,1981616.0,1995550.0,2080914.0,1954245.0,1972228.0,1816830.0,1800048.0,1982048.0,1939310.0
18.09.07,,,,,,,,,,,,,9145660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799847.0,1906597.0,2041355.0,1937778.0,1829498.0,1803177.0,1858192.0,1806672.0,1824324.0,1847937.0,1878476.0,,2022078.0,1800677.0,,1938487.0,5292983.0,1801800.0,1796442.0,1821025.0,1815575.0,1799194.0,1817603.0,1974992.0,3997246.0,1964934.0,2277343.0,1926585.0,1969612.0,1921190.0,1966907.0,2067489.0,2047508.0,1944257.0,1972135.0,4147859.0,1975512.0,1996429.0,1958358.0,,3647622.0,2017349.0,3284359.0,1968899.0,2067816.0,1971625.0,1972958.0,1990091.0,1992012.0,1997052.0,2030200.0,2091864.0,1949187.0,1965427.0,1811159.0,1804604.0,2034020.0,1990755.0
18.09.08,,,,,,,,,,,,,9043699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791344.0,1902858.0,2042757.0,1966766.0,1798221.0,1791021.0,1828790.0,1793011.0,1803420.0,1849400.0,1883293.0,,1984312.0,1791449.0,,1936700.0,5233028.0,1799452.0,1801387.0,1809612.0,1808871.0,1791364.0,1812650.0,2036301.0,3985683.0,1954667.0,2291163.0,1953228.0,1956414.0,1953927.0,1957505.0,2173899.0,2019148.0,1990832.0,1947440.0,4217097.0,1965379.0,1990450.0,1953624.0,,3640181.0,1985988.0,3302413.0,1950313.0,2034969.0,1969211.0,1951296.0,1968447.0,1973938.0,1960228.0,2009687.0,2044312.0,1977437.0,1955621.0,1803353.0,1808066.0,1991654.0,1969612.0
18.09.09,,,,,,,,,,,,,9047698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793900.0,1896437.0,2048523.0,1928972.0,1799373.0,1797490.0,1830185.0,1802255.0,1809397.0,1845692.0,1878491.0,,1985223.0,1796542.0,,1934321.0,5199149.0,1797746.0,1793805.0,1812510.0,1796522.0,1797309.0,1812329.0,1981005.0,4008898.0,1960326.0,2279720.0,1957248.0,1960934.0,1954272.0,1960684.0,2093144.0,2025146.0,2039882.0,1950323.0,4156916.0,1966754.0,1971643.0,1953573.0,,3608553.0,1956128.0,3279361.0,1944098.0,2047412.0,1970150.0,1947211.0,1969374.0,1965686.0,1947042.0,1974796.0,2033597.0,1941954.0,1954459.0,1807603.0,1798656.0,1966915.0,1958796.0
18.09.10,,,,,,,,,,,,,9040169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799450.0,1900126.0,2058112.0,1888209.0,1797500.0,1797830.0,1805967.0,1805192.0,1810147.0,1846734.0,1870854.0,,1985203.0,1799539.0,,1933355.0,5224022.0,1803852.0,1796627.0,1808225.0,1802904.0,1800618.0,1818176.0,1951918.0,3984483.0,1956213.0,2276629.0,1956844.0,1961791.0,1953648.0,1963701.0,2098188.0,2020310.0,1996747.0,1981439.0,4154707.0,1963817.0,1964574.0,1951445.0,,3615584.0,1972286.0,3253523.0,1949233.0,2029499.0,1961035.0,1947767.0,1965830.0,1964830.0,1944475.0,1975798.0,2099477.0,1943043.0,1953504.0,1807983.0,1798670.0,1960317.0,1954807.0
